# Time,Radius_of_Gyration
0.000000000000000000e+00,8.722174361181646418e+01
5.000000000000000000e+01,8.722175280534507635e+01
1.000000000000000000e+02,8.715923460146231605e+01
1.500000000000000000e+02,8.717118818651552203e+01
2.000000000000000000e+02,8.718324836386447885e+01
2.500000000000000000e+02,8.720571718430191765e+01
3.000000000000000000e+02,8.715218718208403459e+01
3.500000000000000000e+02,8.719258097361030480e+01
4.000000000000000000e+02,8.717280589172750638e+01
4.500000000000000000e+02,8.717247768674045005e+01
5.000000000000000000e+02,8.720246124679395905e+01
5.500000000000000000e+02,8.716169836485632061e+01
6.000000000000000000e+02,8.717440084621557617e+01
6.500000000000000000e+02,8.720101669496185082e+01
7.000000000000000000e+02,8.717376043950324060e+01
7.500000000000000000e+02,8.719845558705902988e+01
8.000000000000000000e+02,8.720503887691990030e+01
8.500000000000000000e+02,8.717629615832731815e+01
9.000000000000000000e+02,8.723812137062803629e+01
9.500000000000000000e+02,8.718145209280012864e+01
1.000000000000000000e+03,8.722355873450131014e+01
1.050000000000000000e+03,8.720274968156405748e+01
1.100000000000000000e+03,8.726419131207664748e+01
1.150000000000000000e+03,8.724687791214587662e+01
1.200000000000000000e+03,8.720558198254619242e+01
1.250000000000000000e+03,8.723300611970975638e+01
1.300000000000000000e+03,8.719194323358249221e+01
1.350000000000000000e+03,8.724495852274320384e+01
1.400000000000000000e+03,8.722887686316632028e+01
1.450000000000000000e+03,8.712613001453711092e+01
1.500000000000000000e+03,8.712756148854860783e+01
1.550000000000000000e+03,8.723970515229544276e+01
1.600000000000000000e+03,8.718636764327760602e+01
1.650000000000000000e+03,8.716000710928686601e+01
1.700000000000000000e+03,8.714157414914524225e+01
1.750000000000000000e+03,8.717327689964810133e+01
1.800000000000000000e+03,8.717641822201785828e+01
1.850000000000000000e+03,8.716274670684457249e+01
1.900000000000000000e+03,8.710628503257146349e+01
1.950000000000000000e+03,8.715474842974504099e+01
2.000000000000000000e+03,8.714203040855200300e+01
2.050000000000000000e+03,8.713004824034463525e+01
2.100000000000000000e+03,8.721795361258156731e+01
2.150000000000000000e+03,8.712628861181823936e+01
2.200000000000000000e+03,8.714827543259013964e+01
2.250000000000000000e+03,8.716456200074745198e+01
2.300000000000000000e+03,8.720281443887220973e+01
2.350000000000000000e+03,8.718201754484026367e+01
2.400000000000000000e+03,8.719630514159308632e+01
2.450000000000000000e+03,8.715785865304241042e+01
2.500000000000000000e+03,8.721288548711602573e+01
2.550000000000000000e+03,8.715676121286725220e+01
2.600000000000000000e+03,8.715889275081588039e+01
2.650000000000000000e+03,8.716966964776904092e+01
2.700000000000000000e+03,8.719644275711975467e+01
2.750000000000000000e+03,8.719688565253470358e+01
2.800000000000000000e+03,8.717967948570343140e+01
2.850000000000000000e+03,8.719335662839984025e+01
2.900000000000000000e+03,8.725070983956867110e+01
2.950000000000000000e+03,8.719528065035339637e+01
3.000000000000000000e+03,8.727039530347397545e+01
3.050000000000000000e+03,8.724364227989734388e+01
3.100000000000000000e+03,8.724606644181250203e+01
3.150000000000000000e+03,8.718636668687221913e+01
3.200000000000000000e+03,8.722821926779886326e+01
3.250000000000000000e+03,8.725023841123723400e+01
3.300000000000000000e+03,8.724860512742057495e+01
3.350000000000000000e+03,8.718271714982961385e+01
3.400000000000000000e+03,8.718871068478306086e+01
3.450000000000000000e+03,8.720220303401396222e+01
3.500000000000000000e+03,8.719234071214322057e+01
3.550000000000000000e+03,8.717205190461116615e+01
3.600000000000000000e+03,8.721111879323017035e+01
3.650000000000000000e+03,8.718700173976007761e+01
3.700000000000000000e+03,8.718025104886854137e+01
3.750000000000000000e+03,8.719652270346574596e+01
3.800000000000000000e+03,8.721766058490396745e+01
3.850000000000000000e+03,8.714242388691310737e+01
3.900000000000000000e+03,8.718114720844582166e+01
3.950000000000000000e+03,8.722756784755020476e+01
4.000000000000000000e+03,8.725867863323063034e+01
4.050000000000000000e+03,8.718952611025800081e+01
4.100000000000000000e+03,8.718142263904853451e+01
4.150000000000000000e+03,8.719057387082406763e+01
4.200000000000000000e+03,8.727236339328823078e+01
4.250000000000000000e+03,8.726244799910550398e+01
4.300000000000000000e+03,8.718890115949987774e+01
4.350000000000000000e+03,8.723155410389333042e+01
4.400000000000000000e+03,8.722615481682980487e+01
4.450000000000000000e+03,8.718889378939481105e+01
4.500000000000000000e+03,8.718943295039836983e+01
4.550000000000000000e+03,8.717672394765394017e+01
4.600000000000000000e+03,8.719059982158842104e+01
4.650000000000000000e+03,8.720502237401025525e+01
4.700000000000000000e+03,8.715911700818125496e+01
4.750000000000000000e+03,8.715174818937286716e+01
4.800000000000000000e+03,8.715896007099672715e+01
4.850000000000000000e+03,8.714150642481891396e+01
4.900000000000000000e+03,8.709671149738022677e+01
4.950000000000000000e+03,8.716815810896584082e+01
5.000000000000000000e+03,8.712958196566603419e+01
5.050000000000000000e+03,8.706582726506637471e+01
5.100000000000000000e+03,8.709736245094303797e+01
5.150000000000000000e+03,8.717321026446268206e+01
5.200000000000000000e+03,8.712740723035850010e+01
5.250000000000000000e+03,8.713725070932962069e+01
5.300000000000000000e+03,8.716170932736828547e+01
5.350000000000000000e+03,8.712913129988785954e+01
5.400000000000000000e+03,8.712460954781315081e+01
5.450000000000000000e+03,8.713394201679862761e+01
5.500000000000000000e+03,8.716427891172716613e+01
5.550000000000000000e+03,8.715308946963440917e+01
5.600000000000000000e+03,8.719985780583287749e+01
5.650000000000000000e+03,8.715960851488378580e+01
5.700000000000000000e+03,8.715212746733794802e+01
5.750000000000000000e+03,8.715599869646115394e+01
5.800000000000000000e+03,8.718995438171323542e+01
5.850000000000000000e+03,8.720093874865112582e+01
5.900000000000000000e+03,8.717740851440306926e+01
5.950000000000000000e+03,8.718917630372702376e+01
6.000000000000000000e+03,8.716340439228015669e+01
6.050000000000000000e+03,8.718447227896676566e+01
6.100000000000000000e+03,8.722799284519165042e+01
6.150000000000000000e+03,8.714820680027186484e+01
6.200000000000000000e+03,8.717695041937989231e+01
6.250000000000000000e+03,8.720528183725028271e+01
6.300000000000000000e+03,8.718992195098567777e+01
6.350000000000000000e+03,8.724221241775275359e+01
6.400000000000000000e+03,8.720383098761604401e+01
6.450000000000000000e+03,8.724012466006163891e+01
6.500000000000000000e+03,8.722767393058055063e+01
6.550000000000000000e+03,8.721071134850748763e+01
6.600000000000000000e+03,8.720145726365984729e+01
6.650000000000000000e+03,8.721975896491704816e+01
6.700000000000000000e+03,8.719403255640669670e+01
6.750000000000000000e+03,8.720478086938165063e+01
6.800000000000000000e+03,8.721516112401907606e+01
6.850000000000000000e+03,8.721121471804542580e+01
6.900000000000000000e+03,8.720041493226824514e+01
6.950000000000000000e+03,8.721406487269202046e+01
7.000000000000000000e+03,8.720298581485981515e+01
7.050000000000000000e+03,8.721054305190386913e+01
7.100000000000000000e+03,8.720355238816975429e+01
7.150000000000000000e+03,8.720372356493982124e+01
7.200000000000000000e+03,8.719692370000187509e+01
7.250000000000000000e+03,8.725711767584628831e+01
7.300000000000000000e+03,8.721693586198443882e+01
7.350000000000000000e+03,8.720765787247432854e+01
7.400000000000000000e+03,8.724975496683055098e+01
7.450000000000000000e+03,8.720609789148905122e+01
7.500000000000000000e+03,8.723442150642297577e+01
7.550000000000000000e+03,8.721624830739197876e+01
7.600000000000000000e+03,8.719038268347891574e+01
7.650000000000000000e+03,8.721496997534391937e+01
7.700000000000000000e+03,8.722985392534531002e+01
7.750000000000000000e+03,8.720903317862544668e+01
