# Time,Radius_of_Gyration
0.000000000000000000e+00,8.722391296344250122e+01
5.000000000000000000e+01,8.727748558450041116e+01
1.000000000000000000e+02,8.725167701071539739e+01
1.500000000000000000e+02,8.723620908738985236e+01
2.000000000000000000e+02,8.722661758845556790e+01
2.500000000000000000e+02,8.727148791611494971e+01
3.000000000000000000e+02,8.725357727224877635e+01
3.500000000000000000e+02,8.723941094242505301e+01
4.000000000000000000e+02,8.720329184416345925e+01
4.500000000000000000e+02,8.720185920404277624e+01
5.000000000000000000e+02,8.720585911241828114e+01
5.500000000000000000e+02,8.724201043408376677e+01
6.000000000000000000e+02,8.725523517043535549e+01
6.500000000000000000e+02,8.732102487633289911e+01
7.000000000000000000e+02,8.729180238795575519e+01
7.500000000000000000e+02,8.726193990831826852e+01
8.000000000000000000e+02,8.731687003271083825e+01
8.500000000000000000e+02,8.728632939091865239e+01
9.000000000000000000e+02,8.727890013811709480e+01
9.500000000000000000e+02,8.727746225068651142e+01
1.000000000000000000e+03,8.731525239006278127e+01
1.050000000000000000e+03,8.727918533502932519e+01
1.100000000000000000e+03,8.727670855957649110e+01
1.150000000000000000e+03,8.733746813699033851e+01
1.200000000000000000e+03,8.728147663943171608e+01
1.250000000000000000e+03,8.734723384877209185e+01
1.300000000000000000e+03,8.736006907682528322e+01
1.350000000000000000e+03,8.737134404694602097e+01
1.400000000000000000e+03,8.736922021465653643e+01
1.450000000000000000e+03,8.734110194898303803e+01
1.500000000000000000e+03,8.737868473008235526e+01
1.550000000000000000e+03,8.737706779888577557e+01
1.600000000000000000e+03,8.735045316871519105e+01
1.650000000000000000e+03,8.735232720705884901e+01
1.700000000000000000e+03,8.731894750555009921e+01
1.750000000000000000e+03,8.729178928735329634e+01
1.800000000000000000e+03,8.728340949258439707e+01
1.850000000000000000e+03,8.730384694830513581e+01
1.900000000000000000e+03,8.728421749165602250e+01
1.950000000000000000e+03,8.729447033780678566e+01
2.000000000000000000e+03,8.728385879034181016e+01
2.050000000000000000e+03,8.729849216371282239e+01
2.100000000000000000e+03,8.731627794063703618e+01
2.150000000000000000e+03,8.738624091908057778e+01
2.200000000000000000e+03,8.728511319084670106e+01
2.250000000000000000e+03,8.728877717724151353e+01
2.300000000000000000e+03,8.727877068772143332e+01
2.350000000000000000e+03,8.734546413484498828e+01
2.400000000000000000e+03,8.731852023963735121e+01
2.450000000000000000e+03,8.728952060196438367e+01
2.500000000000000000e+03,8.731516482000688484e+01
2.550000000000000000e+03,8.729412125646695131e+01
2.600000000000000000e+03,8.728018039585316501e+01
2.650000000000000000e+03,8.732832580627336938e+01
2.700000000000000000e+03,8.734513250108045668e+01
2.750000000000000000e+03,8.734799832330786273e+01
2.800000000000000000e+03,8.731680935405047705e+01
2.850000000000000000e+03,8.731383538698754876e+01
2.900000000000000000e+03,8.729879962795476445e+01
2.950000000000000000e+03,8.728930487878032807e+01
3.000000000000000000e+03,8.732821436520370639e+01
3.050000000000000000e+03,8.731170344690733032e+01
3.100000000000000000e+03,8.727997391153249396e+01
3.150000000000000000e+03,8.728038202837711879e+01
3.200000000000000000e+03,8.727508507854318509e+01
3.250000000000000000e+03,8.725959755760086978e+01
3.300000000000000000e+03,8.727655841674763337e+01
3.350000000000000000e+03,8.722461994063060331e+01
3.400000000000000000e+03,8.725624560094215099e+01
3.450000000000000000e+03,8.731289456989041753e+01
3.500000000000000000e+03,8.732504403661710057e+01
3.550000000000000000e+03,8.733793732407100663e+01
3.600000000000000000e+03,8.732594679692188322e+01
3.650000000000000000e+03,8.732802436698686677e+01
3.700000000000000000e+03,8.725841410153665834e+01
3.750000000000000000e+03,8.727033766667638304e+01
3.800000000000000000e+03,8.733664197277593644e+01
3.850000000000000000e+03,8.734078860568999403e+01
3.900000000000000000e+03,8.731553059558422092e+01
3.950000000000000000e+03,8.734119016569600547e+01
4.000000000000000000e+03,8.733742997626465865e+01
4.050000000000000000e+03,8.732359472278899659e+01
4.100000000000000000e+03,8.732698797215726927e+01
4.150000000000000000e+03,8.730918972659711130e+01
4.200000000000000000e+03,8.732217648857196934e+01
4.250000000000000000e+03,8.736235953359472717e+01
4.300000000000000000e+03,8.734698672390682361e+01
4.350000000000000000e+03,8.728764925290064980e+01
4.400000000000000000e+03,8.731867975364421852e+01
4.450000000000000000e+03,8.734613492236064758e+01
4.500000000000000000e+03,8.731229705625274562e+01
4.550000000000000000e+03,8.731810845539119725e+01
4.600000000000000000e+03,8.734815317881371755e+01
4.650000000000000000e+03,8.738242813594757763e+01
4.700000000000000000e+03,8.734868413239877327e+01
4.750000000000000000e+03,8.731914364206137691e+01
4.800000000000000000e+03,8.730673059945320347e+01
