# Time,Radius_of_Gyration
0.000000000000000000e+00,8.731830941597540630e+01
5.000000000000000000e+01,8.729393181594440421e+01
1.000000000000000000e+02,8.730090668667214970e+01
1.500000000000000000e+02,8.731375050941294091e+01
2.000000000000000000e+02,8.731143582061963571e+01
2.500000000000000000e+02,8.728267345153982149e+01
3.000000000000000000e+02,8.726874156823832607e+01
3.500000000000000000e+02,8.732993174483958398e+01
4.000000000000000000e+02,8.732142634966768924e+01
4.500000000000000000e+02,8.732496233240188133e+01
5.000000000000000000e+02,8.730699624308604712e+01
5.500000000000000000e+02,8.737833977799093077e+01
6.000000000000000000e+02,8.738272404022201556e+01
6.500000000000000000e+02,8.727982942587455284e+01
7.000000000000000000e+02,8.727240897111310858e+01
7.500000000000000000e+02,8.734066269786249848e+01
8.000000000000000000e+02,8.731401619589358631e+01
8.500000000000000000e+02,8.733509433183148474e+01
9.000000000000000000e+02,8.731450038079185560e+01
9.500000000000000000e+02,8.734338251587747948e+01
1.000000000000000000e+03,8.729403742733504146e+01
1.050000000000000000e+03,8.731159684890420181e+01
1.100000000000000000e+03,8.734122705385070162e+01
1.150000000000000000e+03,8.732230527108040974e+01
1.200000000000000000e+03,8.737330889852397320e+01
1.250000000000000000e+03,8.733721041647653749e+01
1.300000000000000000e+03,8.734249184826248324e+01
1.350000000000000000e+03,8.734722397675490413e+01
1.400000000000000000e+03,8.729206374937722046e+01
1.450000000000000000e+03,8.729874569387519045e+01
1.500000000000000000e+03,8.731542381724429447e+01
1.550000000000000000e+03,8.730047316569762472e+01
1.600000000000000000e+03,8.732542029566582187e+01
1.650000000000000000e+03,8.731528459861085878e+01
1.700000000000000000e+03,8.738122247371128992e+01
1.750000000000000000e+03,8.734617705754223493e+01
1.800000000000000000e+03,8.732547751773249445e+01
1.850000000000000000e+03,8.737578100598797448e+01
1.900000000000000000e+03,8.737957219306261436e+01
1.950000000000000000e+03,8.740199599423927168e+01
2.000000000000000000e+03,8.729182331482707013e+01
2.050000000000000000e+03,8.734316909997001233e+01
2.100000000000000000e+03,8.737301409822381970e+01
2.150000000000000000e+03,8.732645652816138693e+01
2.200000000000000000e+03,8.731191383889922975e+01
2.250000000000000000e+03,8.732234521209626621e+01
2.300000000000000000e+03,8.730625637203941380e+01
2.350000000000000000e+03,8.731360255513565960e+01
2.400000000000000000e+03,8.732101753845932990e+01
2.450000000000000000e+03,8.733043800841100790e+01
2.500000000000000000e+03,8.736621672586120724e+01
2.550000000000000000e+03,8.736164897415943642e+01
2.600000000000000000e+03,8.732395800876098235e+01
2.650000000000000000e+03,8.736813497750785018e+01
2.700000000000000000e+03,8.732060210587113147e+01
2.750000000000000000e+03,8.733219314522774823e+01
2.800000000000000000e+03,8.736524385081921196e+01
2.850000000000000000e+03,8.730261320364783728e+01
2.900000000000000000e+03,8.734170295847120258e+01
2.950000000000000000e+03,8.734339408043905451e+01
3.000000000000000000e+03,8.729923433283305201e+01
3.050000000000000000e+03,8.732821099388009145e+01
3.100000000000000000e+03,8.737981628147412039e+01
3.150000000000000000e+03,8.735947045066664884e+01
3.200000000000000000e+03,8.734337732035959334e+01
3.250000000000000000e+03,8.733628686235039140e+01
3.300000000000000000e+03,8.740463901533308899e+01
3.350000000000000000e+03,8.733507449270568657e+01
3.400000000000000000e+03,8.730122798800604755e+01
3.450000000000000000e+03,8.733143066391373566e+01
3.500000000000000000e+03,8.731842478409585340e+01
3.550000000000000000e+03,8.737058793766415477e+01
3.600000000000000000e+03,8.732178540742849293e+01
3.650000000000000000e+03,8.731800307854443588e+01
3.700000000000000000e+03,8.736353133261765436e+01
3.750000000000000000e+03,8.733675977998537121e+01
3.800000000000000000e+03,8.736963637590652354e+01
3.850000000000000000e+03,8.737516262173933512e+01
3.900000000000000000e+03,8.738923759912252365e+01
3.950000000000000000e+03,8.737042666968686433e+01
4.000000000000000000e+03,8.737821537492882840e+01
4.050000000000000000e+03,8.741548151852616400e+01
4.100000000000000000e+03,8.737711877908964198e+01
4.150000000000000000e+03,8.733963513998656936e+01
4.200000000000000000e+03,8.731902135717584201e+01
4.250000000000000000e+03,8.738440300503029334e+01
4.300000000000000000e+03,8.735293723005969468e+01
