# Time,Radius_of_Gyration
0.000000000000000000e+00,8.825990172184256721e+01
5.000000000000000000e+02,8.830770502672611144e+01
1.000000000000000000e+03,8.841338835349502290e+01
1.500000000000000000e+03,8.831132631003254119e+01
2.000000000000000000e+03,8.828581457108434449e+01
2.500000000000000000e+03,8.833029186312262482e+01
3.000000000000000000e+03,8.832991261490050761e+01
3.500000000000000000e+03,8.840044441608023362e+01
4.000000000000000000e+03,8.843659787634823033e+01
4.500000000000000000e+03,8.830028766024737763e+01
5.000000000000000000e+03,8.829936686928267875e+01
5.500000000000000000e+03,8.823731054274298913e+01
6.000000000000000000e+03,8.841137344575805912e+01
6.500000000000000000e+03,8.840873931084048820e+01
7.000000000000000000e+03,8.841996392467936516e+01
7.500000000000000000e+03,8.840503131823179217e+01
8.000000000000000000e+03,8.848108463681572289e+01
8.500000000000000000e+03,8.835219800319275407e+01
9.000000000000000000e+03,8.841948885832648841e+01
9.500000000000000000e+03,8.847316631720445912e+01
1.000000000000000000e+04,8.841088600937311526e+01
1.050000000000000000e+04,8.833348210290692748e+01
1.100000000000000000e+04,8.826956160562147602e+01
1.150000000000000000e+04,8.834728343980276577e+01
1.200000000000000000e+04,8.833552237094529858e+01
1.250000000000000000e+04,8.829196517489556584e+01
1.300000000000000000e+04,8.834873268420471959e+01
1.350000000000000000e+04,8.841236026281890759e+01
1.400000000000000000e+04,8.827826291306428175e+01
1.450000000000000000e+04,8.837457894239032896e+01
1.500000000000000000e+04,8.832462706630980165e+01
1.550000000000000000e+04,8.829562097089183226e+01
1.600000000000000000e+04,8.838403624686949911e+01
1.650000000000000000e+04,8.831873182207688444e+01
1.700000000000000000e+04,8.831982850593554701e+01
1.750000000000000000e+04,8.837114659561991914e+01
1.800000000000000000e+04,8.843832531227187133e+01
1.850000000000000000e+04,8.831352877161472748e+01
1.900000000000000000e+04,8.839501360556536724e+01
1.950000000000000000e+04,8.845330339929429897e+01
2.000000000000000000e+04,8.843308545081305283e+01
2.050000000000000000e+04,8.840687823115533206e+01
2.100000000000000000e+04,8.844657522100249025e+01
2.150000000000000000e+04,8.834304441166935362e+01
2.200000000000000000e+04,8.830529794838045632e+01
2.250000000000000000e+04,8.839506309502264969e+01
2.300000000000000000e+04,8.836684281692058107e+01
2.350000000000000000e+04,8.830696130527108778e+01
2.400000000000000000e+04,8.827978340563146276e+01
2.450000000000000000e+04,8.831280340870421242e+01
2.500000000000000000e+04,8.824495241516596877e+01
2.550000000000000000e+04,8.830595248749011716e+01
2.600000000000000000e+04,8.829872376324695438e+01
2.650000000000000000e+04,8.842796571041596110e+01
2.700000000000000000e+04,8.842561924521839956e+01
2.750000000000000000e+04,8.841695577938807560e+01
2.800000000000000000e+04,8.846408874006313283e+01
2.850000000000000000e+04,8.844336760097051808e+01
2.900000000000000000e+04,8.841886466904614394e+01
2.950000000000000000e+04,8.842757771035367398e+01
3.000000000000000000e+04,8.843671715510055265e+01
3.050000000000000000e+04,8.839020421189445642e+01
3.100000000000000000e+04,8.839450282546427218e+01
3.150000000000000000e+04,8.839642997217933384e+01
3.200000000000000000e+04,8.855667597654540657e+01
3.250000000000000000e+04,8.844414232277978272e+01
3.300000000000000000e+04,8.854106883688210416e+01
3.350000000000000000e+04,8.859456225342800906e+01
3.400000000000000000e+04,8.863405159054453009e+01
3.450000000000000000e+04,8.858169698756289279e+01
3.500000000000000000e+04,8.858195373371452774e+01
3.550000000000000000e+04,8.846513544919342564e+01
3.600000000000000000e+04,8.848737406481696155e+01
3.650000000000000000e+04,8.856928354426982253e+01
3.700000000000000000e+04,8.865436751666871373e+01
3.750000000000000000e+04,8.865252983154502431e+01
3.800000000000000000e+04,8.853678518948251508e+01
3.850000000000000000e+04,8.849633372090434591e+01
3.900000000000000000e+04,8.846594427694415685e+01
3.950000000000000000e+04,8.847544515172984347e+01
4.000000000000000000e+04,8.841486881134841269e+01
4.050000000000000000e+04,8.843714139128323382e+01
4.100000000000000000e+04,8.852594385979570291e+01
4.150000000000000000e+04,8.862966470744105152e+01
4.200000000000000000e+04,8.856738621911019038e+01
4.250000000000000000e+04,8.843982242735850718e+01
4.300000000000000000e+04,8.839162174700551589e+01
4.350000000000000000e+04,8.843163157362423021e+01
4.400000000000000000e+04,8.834690856427265260e+01
4.450000000000000000e+04,8.836169279568765944e+01
4.500000000000000000e+04,8.839625959835908020e+01
4.550000000000000000e+04,8.841943948533969433e+01
4.600000000000000000e+04,8.839174015285115615e+01
4.650000000000000000e+04,8.831861516167298021e+01
4.700000000000000000e+04,8.836083886390386510e+01
4.750000000000000000e+04,8.841062720950549192e+01
4.800000000000000000e+04,8.833727279851899539e+01
4.850000000000000000e+04,8.831491203851179250e+01
4.900000000000000000e+04,8.829736525979623707e+01
4.950000000000000000e+04,8.829967736374692322e+01
5.000000000000000000e+04,8.844446558808928671e+01
5.050000000000000000e+04,8.832452860811375217e+01
5.100000000000000000e+04,8.845469964062688462e+01
5.150000000000000000e+04,8.843853126927088226e+01
5.200000000000000000e+04,8.842831752486911512e+01
5.250000000000000000e+04,8.838804215410794995e+01
5.300000000000000000e+04,8.847869659472367232e+01
