# Time,Radius_of_Gyration
0.000000000000000000e+00,8.632249729730027354e+01
5.000000000000000000e+01,8.611704039232009222e+01
1.000000000000000000e+02,8.607206147096171378e+01
1.500000000000000000e+02,8.604419618209055898e+01
2.000000000000000000e+02,8.599993562956387905e+01
2.500000000000000000e+02,8.605485898432688430e+01
3.000000000000000000e+02,8.601246513980191821e+01
3.500000000000000000e+02,8.602281976185862788e+01
4.000000000000000000e+02,8.599920819894235535e+01
4.500000000000000000e+02,8.592219785034123447e+01
5.000000000000000000e+02,8.604055409069623295e+01
5.500000000000000000e+02,8.601496913088855933e+01
6.000000000000000000e+02,8.602186857742903214e+01
6.500000000000000000e+02,8.594834238730275899e+01
7.000000000000000000e+02,8.602070040579387467e+01
7.500000000000000000e+02,8.598755465168981971e+01
8.000000000000000000e+02,8.588701038880294902e+01
8.500000000000000000e+02,8.588672450779561984e+01
9.000000000000000000e+02,8.597930867741999350e+01
9.500000000000000000e+02,8.599860817736197305e+01
1.000000000000000000e+03,8.610725776596778758e+01
1.050000000000000000e+03,8.602712197052062493e+01
1.100000000000000000e+03,8.604692185579925479e+01
1.150000000000000000e+03,8.598799372426944387e+01
1.200000000000000000e+03,8.595623163499398345e+01
1.250000000000000000e+03,8.595691649410716195e+01
1.300000000000000000e+03,8.590331310526838138e+01
1.350000000000000000e+03,8.597251527892855449e+01
1.400000000000000000e+03,8.594736035700279331e+01
1.450000000000000000e+03,8.590284986762419805e+01
1.500000000000000000e+03,8.589640267209540525e+01
1.550000000000000000e+03,8.588437680427337284e+01
1.600000000000000000e+03,8.586357345720489320e+01
1.650000000000000000e+03,8.593482775842272758e+01
1.700000000000000000e+03,8.577405453758208864e+01
1.750000000000000000e+03,8.575725022941699649e+01
1.800000000000000000e+03,8.576377813845019205e+01
1.850000000000000000e+03,8.586944979519739718e+01
1.900000000000000000e+03,8.579721165341943845e+01
1.950000000000000000e+03,8.578603147769095472e+01
2.000000000000000000e+03,8.587713454581823669e+01
2.050000000000000000e+03,8.582538919705281444e+01
2.100000000000000000e+03,8.585296901221030907e+01
2.150000000000000000e+03,8.591189083689830852e+01
2.200000000000000000e+03,8.590950198191261222e+01
2.250000000000000000e+03,8.580650739595398591e+01
2.300000000000000000e+03,8.584125094292927827e+01
2.350000000000000000e+03,8.577847982522099812e+01
2.400000000000000000e+03,8.579161105657244946e+01
2.450000000000000000e+03,8.580723114985838151e+01
2.500000000000000000e+03,8.575497438921367177e+01
2.550000000000000000e+03,8.583284092180650759e+01
2.600000000000000000e+03,8.579438791682572685e+01
2.650000000000000000e+03,8.576474108901707893e+01
2.700000000000000000e+03,8.577584110868102130e+01
2.750000000000000000e+03,8.570799408648537110e+01
2.800000000000000000e+03,8.572207395656370466e+01
2.850000000000000000e+03,8.570822992587042677e+01
2.900000000000000000e+03,8.575576536847532338e+01
2.950000000000000000e+03,8.569107785827593204e+01
3.000000000000000000e+03,8.573561047347050135e+01
3.050000000000000000e+03,8.575031743004218754e+01
3.100000000000000000e+03,8.577546886966734974e+01
3.150000000000000000e+03,8.574492753478045870e+01
3.200000000000000000e+03,8.573104451006729221e+01
3.250000000000000000e+03,8.570032499906767498e+01
3.300000000000000000e+03,8.574805844510051145e+01
3.350000000000000000e+03,8.581650763835712326e+01
3.400000000000000000e+03,8.577977506392986129e+01
3.450000000000000000e+03,8.576272935603775238e+01
3.500000000000000000e+03,8.583535449568050524e+01
3.550000000000000000e+03,8.579490776433908650e+01
3.600000000000000000e+03,8.580061569188691806e+01
3.650000000000000000e+03,8.577300962986896593e+01
3.700000000000000000e+03,8.578098866055908900e+01
3.750000000000000000e+03,8.573212249867010826e+01
3.800000000000000000e+03,8.571118188363104196e+01
3.850000000000000000e+03,8.568118283279854097e+01
3.900000000000000000e+03,8.567031409173794998e+01
3.950000000000000000e+03,8.572919528990182414e+01
4.000000000000000000e+03,8.577826500798116172e+01
4.050000000000000000e+03,8.574126756503851254e+01
4.100000000000000000e+03,8.571670543103982709e+01
4.150000000000000000e+03,8.573110498907530541e+01
4.200000000000000000e+03,8.572559399304827821e+01
4.250000000000000000e+03,8.574156438707571226e+01
4.300000000000000000e+03,8.565620044169939717e+01
4.350000000000000000e+03,8.570734397818722528e+01
4.400000000000000000e+03,8.575028717968315561e+01
4.450000000000000000e+03,8.564618629354107782e+01
4.500000000000000000e+03,8.565293816276775374e+01
4.550000000000000000e+03,8.564325328691413119e+01
4.600000000000000000e+03,8.567478686868240345e+01
4.650000000000000000e+03,8.568197246169934544e+01
4.700000000000000000e+03,8.564567207543971961e+01
4.750000000000000000e+03,8.557776380929993820e+01
4.800000000000000000e+03,8.568289679832751915e+01
4.850000000000000000e+03,8.562652004587198462e+01
4.900000000000000000e+03,8.564461605263144861e+01
4.950000000000000000e+03,8.564543584578539992e+01
5.000000000000000000e+03,8.568808126478313625e+01
5.050000000000000000e+03,8.570715751018546769e+01
5.100000000000000000e+03,8.566452342447276180e+01
5.150000000000000000e+03,8.559460205274018563e+01
5.200000000000000000e+03,8.565046095214917443e+01
5.250000000000000000e+03,8.574284936841910110e+01
5.300000000000000000e+03,8.571219388372114167e+01
5.350000000000000000e+03,8.571953724637015171e+01
5.400000000000000000e+03,8.572302212619354123e+01
5.450000000000000000e+03,8.577683206010948425e+01
5.500000000000000000e+03,8.572682579027684824e+01
5.550000000000000000e+03,8.566134001649763263e+01
5.600000000000000000e+03,8.574170019892061134e+01
5.650000000000000000e+03,8.568141904739245263e+01
5.700000000000000000e+03,8.568269712012198625e+01
5.750000000000000000e+03,8.568615161832609317e+01
5.800000000000000000e+03,8.562652870857812104e+01
5.850000000000000000e+03,8.564836967091596875e+01
5.900000000000000000e+03,8.558567298116298616e+01
5.950000000000000000e+03,8.565106673747295929e+01
6.000000000000000000e+03,8.568616627700642141e+01
6.050000000000000000e+03,8.565991353587574508e+01
6.100000000000000000e+03,8.567969673644071804e+01
6.150000000000000000e+03,8.566126628242935226e+01
6.200000000000000000e+03,8.567896611495575598e+01
6.250000000000000000e+03,8.565217055425169690e+01
6.300000000000000000e+03,8.563625743608052687e+01
6.350000000000000000e+03,8.560038172641134224e+01
6.400000000000000000e+03,8.563067927837523996e+01
6.450000000000000000e+03,8.571416238241775432e+01
6.500000000000000000e+03,8.573560383711294719e+01
6.550000000000000000e+03,8.574072044157497885e+01
6.600000000000000000e+03,8.578598589357781634e+01
6.650000000000000000e+03,8.572080026031638056e+01
6.700000000000000000e+03,8.562946918714747824e+01
6.750000000000000000e+03,8.574646456958660679e+01
6.800000000000000000e+03,8.574337464217248339e+01
6.850000000000000000e+03,8.570116750796120186e+01
6.900000000000000000e+03,8.570881814910295304e+01
6.950000000000000000e+03,8.570106837110162701e+01
7.000000000000000000e+03,8.571789973687062059e+01
7.050000000000000000e+03,8.581000404630286482e+01
7.100000000000000000e+03,8.564395233250422734e+01
7.150000000000000000e+03,8.570864056515236484e+01
7.200000000000000000e+03,8.581860816940836401e+01
7.250000000000000000e+03,8.570516744855508762e+01
7.300000000000000000e+03,8.574768011198875683e+01
7.350000000000000000e+03,8.572714912079810290e+01
7.400000000000000000e+03,8.572611916415473843e+01
7.450000000000000000e+03,8.583907742376619865e+01
7.500000000000000000e+03,8.570453788643648352e+01
7.550000000000000000e+03,8.565125621748730111e+01
7.600000000000000000e+03,8.566649201876698783e+01
7.650000000000000000e+03,8.563899275196436633e+01
7.700000000000000000e+03,8.571402602992992570e+01
7.750000000000000000e+03,8.571226788462018931e+01
7.800000000000000000e+03,8.576118346148834348e+01
7.850000000000000000e+03,8.572990193862230512e+01
7.900000000000000000e+03,8.569769465748959192e+01
7.950000000000000000e+03,8.575426471654101590e+01
8.000000000000000000e+03,8.574407789262963320e+01
8.050000000000000000e+03,8.570749731802187910e+01
8.100000000000000000e+03,8.569645075169219695e+01
8.150000000000000000e+03,8.577442409762507225e+01
8.200000000000000000e+03,8.571107747846363623e+01
8.250000000000000000e+03,8.578530593182627229e+01
8.300000000000000000e+03,8.574273051513564781e+01
8.350000000000000000e+03,8.568253734704016722e+01
8.400000000000000000e+03,8.562478262084560754e+01
8.450000000000000000e+03,8.564601212912501182e+01
8.500000000000000000e+03,8.573097158042089916e+01
8.550000000000000000e+03,8.563599404022448880e+01
8.600000000000000000e+03,8.563473221172020544e+01
8.650000000000000000e+03,8.563945071782389107e+01
8.700000000000000000e+03,8.567213361322741605e+01
8.750000000000000000e+03,8.574876526059708226e+01
8.800000000000000000e+03,8.567069121470881043e+01
8.850000000000000000e+03,8.574338226040200084e+01
8.900000000000000000e+03,8.564377196741551757e+01
8.950000000000000000e+03,8.569373659257487930e+01
9.000000000000000000e+03,8.570260351405867993e+01
9.050000000000000000e+03,8.573912743640636336e+01
9.100000000000000000e+03,8.566880006302544359e+01
9.150000000000000000e+03,8.565058298676311210e+01
9.200000000000000000e+03,8.564327653768745563e+01
9.250000000000000000e+03,8.565440411924097930e+01
9.300000000000000000e+03,8.570353082817624113e+01
9.350000000000000000e+03,8.574256188037715276e+01
9.400000000000000000e+03,8.564346953640693982e+01
9.450000000000000000e+03,8.574420089526000766e+01
9.500000000000000000e+03,8.568969958600276016e+01
9.550000000000000000e+03,8.572666771226978710e+01
9.600000000000000000e+03,8.573161978798385974e+01
9.650000000000000000e+03,8.567459350660725192e+01
9.700000000000000000e+03,8.571244300716384146e+01
9.750000000000000000e+03,8.571621023901579406e+01
9.800000000000000000e+03,8.565537734554436611e+01
9.850000000000000000e+03,8.563697733016140035e+01
9.900000000000000000e+03,8.559947400811192608e+01
9.950000000000000000e+03,8.569454893387197103e+01
1.000000000000000000e+04,8.571332975912517327e+01
1.005000000000000000e+04,8.563110599406351753e+01
1.010000000000000000e+04,8.559522937483212957e+01
1.015000000000000000e+04,8.571693096926379951e+01
1.020000000000000000e+04,8.564498575574855010e+01
1.025000000000000000e+04,8.561291210522880135e+01
1.030000000000000000e+04,8.563895001806693585e+01
1.035000000000000000e+04,8.564836495987012199e+01
1.040000000000000000e+04,8.561319132185195713e+01
1.045000000000000000e+04,8.568511182438778917e+01
1.050000000000000000e+04,8.566635014315217234e+01
1.055000000000000000e+04,8.564259317336966149e+01
1.060000000000000000e+04,8.571481300905668377e+01
1.065000000000000000e+04,8.566459291668090259e+01
1.070000000000000000e+04,8.568466777914581201e+01
1.075000000000000000e+04,8.564801127040003337e+01
1.080000000000000000e+04,8.560365350597295730e+01
1.085000000000000000e+04,8.569059469820624031e+01
1.090000000000000000e+04,8.570521077121995290e+01
1.095000000000000000e+04,8.569752164964714325e+01
1.100000000000000000e+04,8.571070111380576861e+01
1.105000000000000000e+04,8.573995328186242659e+01
1.110000000000000000e+04,8.565995286951442722e+01
1.115000000000000000e+04,8.568163112050449115e+01
1.120000000000000000e+04,8.570578147056266971e+01
1.125000000000000000e+04,8.573471167598654574e+01
1.130000000000000000e+04,8.567382813186679869e+01
1.135000000000000000e+04,8.568784859583574587e+01
1.140000000000000000e+04,8.569474620444738378e+01
1.145000000000000000e+04,8.563463390431108735e+01
1.150000000000000000e+04,8.558156396444255165e+01
1.155000000000000000e+04,8.564238039083370779e+01
1.160000000000000000e+04,8.571703598182040196e+01
1.165000000000000000e+04,8.579733683378685782e+01
1.170000000000000000e+04,8.574745382763796897e+01
1.175000000000000000e+04,8.570666926248586037e+01
1.180000000000000000e+04,8.566534558818247547e+01
1.185000000000000000e+04,8.576589919378557170e+01
1.190000000000000000e+04,8.571618046099332844e+01
1.195000000000000000e+04,8.569891615353455450e+01
1.200000000000000000e+04,8.570598604609813265e+01
1.205000000000000000e+04,8.579749072219098593e+01
1.210000000000000000e+04,8.573525872876025744e+01
1.215000000000000000e+04,8.575076365639635867e+01
1.220000000000000000e+04,8.569764113328196231e+01
1.225000000000000000e+04,8.576468631601727566e+01
1.230000000000000000e+04,8.571572604252483529e+01
1.235000000000000000e+04,8.569235570341879793e+01
1.240000000000000000e+04,8.579758896914162847e+01
1.245000000000000000e+04,8.567157294190958794e+01
1.250000000000000000e+04,8.569431797306747001e+01
1.255000000000000000e+04,8.576514200416538358e+01
1.260000000000000000e+04,8.574944198225104230e+01
1.265000000000000000e+04,8.569397555314502313e+01
1.270000000000000000e+04,8.572132908126967266e+01
1.275000000000000000e+04,8.565512007328928235e+01
1.280000000000000000e+04,8.576299975554280763e+01
1.285000000000000000e+04,8.573514786754128636e+01
1.290000000000000000e+04,8.579593460249998316e+01
1.295000000000000000e+04,8.580251577736910917e+01
