# Time,Radius_of_Gyration
0.000000000000000000e+00,8.812342324989452891e+01
5.000000000000000000e+02,8.819323776799491554e+01
1.000000000000000000e+03,8.810792549586717826e+01
1.500000000000000000e+03,8.813812024175929594e+01
2.000000000000000000e+03,8.813968088146964419e+01
2.500000000000000000e+03,8.800922359684422247e+01
3.000000000000000000e+03,8.803611372646355449e+01
3.500000000000000000e+03,8.808564967974774618e+01
4.000000000000000000e+03,8.803562195093086018e+01
4.500000000000000000e+03,8.804198000776955269e+01
5.000000000000000000e+03,8.810034127888143018e+01
5.500000000000000000e+03,8.806332219356636415e+01
6.000000000000000000e+03,8.805543240562155916e+01
6.500000000000000000e+03,8.801801568065189940e+01
7.000000000000000000e+03,8.806839400516614091e+01
7.500000000000000000e+03,8.809381541825480610e+01
8.000000000000000000e+03,8.806874402829265591e+01
8.500000000000000000e+03,8.804283167175337610e+01
9.000000000000000000e+03,8.802741609880605722e+01
9.500000000000000000e+03,8.796198551520299702e+01
1.000000000000000000e+04,8.810657253366028385e+01
1.050000000000000000e+04,8.795966698619777446e+01
1.100000000000000000e+04,8.799566249333342682e+01
1.150000000000000000e+04,8.805174011396493938e+01
1.200000000000000000e+04,8.805858414631858011e+01
1.250000000000000000e+04,8.810525162483243378e+01
1.300000000000000000e+04,8.809767526498841050e+01
1.350000000000000000e+04,8.807896801476819348e+01
1.400000000000000000e+04,8.812522469782058465e+01
1.450000000000000000e+04,8.809942015291537132e+01
1.500000000000000000e+04,8.819957616235150510e+01
1.550000000000000000e+04,8.818711178878933765e+01
1.600000000000000000e+04,8.827754403836479469e+01
1.650000000000000000e+04,8.820915957631297033e+01
1.700000000000000000e+04,8.824799790092097851e+01
1.750000000000000000e+04,8.827466765297408813e+01
1.800000000000000000e+04,8.829619065671508338e+01
1.850000000000000000e+04,8.830117520723929658e+01
1.900000000000000000e+04,8.831358239222133477e+01
1.950000000000000000e+04,8.834095041078570887e+01
2.000000000000000000e+04,8.836918609710251360e+01
2.050000000000000000e+04,8.822440064765279999e+01
2.100000000000000000e+04,8.825348206471586820e+01
2.150000000000000000e+04,8.828497090256745139e+01
2.200000000000000000e+04,8.827289715856790053e+01
2.250000000000000000e+04,8.817748495018541632e+01
2.300000000000000000e+04,8.820566223129206662e+01
2.350000000000000000e+04,8.823727438748296947e+01
2.400000000000000000e+04,8.817619488344672618e+01
2.450000000000000000e+04,8.811874777179207285e+01
2.500000000000000000e+04,8.805353130451567267e+01
2.550000000000000000e+04,8.808268392576874817e+01
2.600000000000000000e+04,8.813750761230721764e+01
2.650000000000000000e+04,8.806226150019362819e+01
2.700000000000000000e+04,8.815943536207674924e+01
2.750000000000000000e+04,8.800720833398673904e+01
2.800000000000000000e+04,8.815428516058813102e+01
2.850000000000000000e+04,8.816004512681465144e+01
2.900000000000000000e+04,8.818426399797077408e+01
2.950000000000000000e+04,8.822054606115284514e+01
3.000000000000000000e+04,8.824272274434028418e+01
3.050000000000000000e+04,8.824751631554129006e+01
3.100000000000000000e+04,8.818212333418001947e+01
3.150000000000000000e+04,8.824684427633854966e+01
3.200000000000000000e+04,8.823703937899416871e+01
3.250000000000000000e+04,8.815647948479372076e+01
3.300000000000000000e+04,8.829053032232650366e+01
3.350000000000000000e+04,8.824187265087640242e+01
3.400000000000000000e+04,8.814783399956758103e+01
3.450000000000000000e+04,8.822058822170616565e+01
3.500000000000000000e+04,8.818540150807542943e+01
3.550000000000000000e+04,8.821729297019402338e+01
3.600000000000000000e+04,8.821922117483951808e+01
3.650000000000000000e+04,8.810303335477331643e+01
3.700000000000000000e+04,8.820719260742099266e+01
3.750000000000000000e+04,8.819616681529045366e+01
3.800000000000000000e+04,8.821518492593564531e+01
3.850000000000000000e+04,8.827961679896213809e+01
3.900000000000000000e+04,8.809590443401131665e+01
3.950000000000000000e+04,8.805871988855162158e+01
4.000000000000000000e+04,8.817654915008894534e+01
4.050000000000000000e+04,8.820294643772487575e+01
4.100000000000000000e+04,8.820296634389760015e+01
4.150000000000000000e+04,8.820684037515518128e+01
4.200000000000000000e+04,8.813183023725473220e+01
4.250000000000000000e+04,8.810500088738238844e+01
4.300000000000000000e+04,8.803095023831541255e+01
4.350000000000000000e+04,8.807146772108565358e+01
4.400000000000000000e+04,8.812935954473299205e+01
4.450000000000000000e+04,8.819654374331899760e+01
4.500000000000000000e+04,8.820264727328408583e+01
4.550000000000000000e+04,8.825780436126208883e+01
4.600000000000000000e+04,8.822196686955398093e+01
4.650000000000000000e+04,8.813860413879142186e+01
4.700000000000000000e+04,8.823249745052669368e+01
4.750000000000000000e+04,8.818796127522348627e+01
4.800000000000000000e+04,8.819044800682445384e+01
4.850000000000000000e+04,8.824839604514710345e+01
4.900000000000000000e+04,8.819081709570554040e+01
4.950000000000000000e+04,8.816920969677084940e+01
5.000000000000000000e+04,8.809243299312797149e+01
5.050000000000000000e+04,8.816451148451105269e+01
5.100000000000000000e+04,8.806133443270215366e+01
5.150000000000000000e+04,8.820324895464402459e+01
5.200000000000000000e+04,8.810777609170007452e+01
5.250000000000000000e+04,8.814051002549241787e+01
5.300000000000000000e+04,8.796320163746000276e+01
5.350000000000000000e+04,8.810550583213999687e+01
5.400000000000000000e+04,8.808500610944430775e+01
5.450000000000000000e+04,8.814831774372811424e+01
5.500000000000000000e+04,8.816698870342742111e+01
5.550000000000000000e+04,8.820659426569216066e+01
5.600000000000000000e+04,8.808940677297744060e+01
5.650000000000000000e+04,8.809201127147352395e+01
5.700000000000000000e+04,8.813115419496813274e+01
5.750000000000000000e+04,8.813131502453116184e+01
5.800000000000000000e+04,8.828202266259327757e+01
5.850000000000000000e+04,8.823304451340597154e+01
5.900000000000000000e+04,8.811035971680378509e+01
5.950000000000000000e+04,8.813636087333264868e+01
6.000000000000000000e+04,8.816235791089110307e+01
6.050000000000000000e+04,8.821462485714563684e+01
6.100000000000000000e+04,8.823456583073657100e+01
6.150000000000000000e+04,8.824718421845287253e+01
6.200000000000000000e+04,8.817173512588800577e+01
6.250000000000000000e+04,8.819180284010121795e+01
6.300000000000000000e+04,8.823910877660642882e+01
6.350000000000000000e+04,8.826864893979582405e+01
6.400000000000000000e+04,8.818339986708176070e+01
6.450000000000000000e+04,8.822595555554856617e+01
6.500000000000000000e+04,8.817180150864295740e+01
6.550000000000000000e+04,8.816116155106084307e+01
6.600000000000000000e+04,8.813328354868562542e+01
6.650000000000000000e+04,8.813873545586920955e+01
6.700000000000000000e+04,8.811670732681923823e+01
6.750000000000000000e+04,8.814781258546337028e+01
6.800000000000000000e+04,8.807254558113818632e+01
6.850000000000000000e+04,8.823868112463267721e+01
6.900000000000000000e+04,8.816151756752968538e+01
6.950000000000000000e+04,8.815605671511750074e+01
7.000000000000000000e+04,8.808646858054521545e+01
7.050000000000000000e+04,8.808303086881667809e+01
7.100000000000000000e+04,8.829980116191678974e+01
7.150000000000000000e+04,8.813220316115761932e+01
7.200000000000000000e+04,8.812310575302029747e+01
7.250000000000000000e+04,8.807322225270685578e+01
7.300000000000000000e+04,8.801122886869755746e+01
7.350000000000000000e+04,8.810777409653874770e+01
7.400000000000000000e+04,8.811707869869601950e+01
7.450000000000000000e+04,8.809956918545528026e+01
7.500000000000000000e+04,8.811127828429827957e+01
7.550000000000000000e+04,8.814432088722581682e+01
7.600000000000000000e+04,8.814145178284425697e+01
7.650000000000000000e+04,8.812640231036881744e+01
7.700000000000000000e+04,8.812235383407302436e+01
7.750000000000000000e+04,8.803855499322048672e+01
7.800000000000000000e+04,8.816251739146153454e+01
7.850000000000000000e+04,8.817244971996454694e+01
7.900000000000000000e+04,8.811801844881048851e+01
7.950000000000000000e+04,8.813140932415794282e+01
8.000000000000000000e+04,8.808114800132548794e+01
8.050000000000000000e+04,8.810936780079187258e+01
8.100000000000000000e+04,8.804844853233049662e+01
8.150000000000000000e+04,8.811273557236131637e+01
8.200000000000000000e+04,8.801002041934334841e+01
