# Time,Radius_of_Gyration
3.800000000000000000e+03,8.620903575218096648e+01
3.850000000000000000e+03,8.617560732772049903e+01
3.900000000000000000e+03,8.621630894966985181e+01
3.950000000000000000e+03,8.617220778373993539e+01
4.000000000000000000e+03,8.620833470306972401e+01
4.050000000000000000e+03,8.625138300028991978e+01
4.100000000000000000e+03,8.628184310802357970e+01
4.150000000000000000e+03,8.625946639530177151e+01
4.200000000000000000e+03,8.620435078094669734e+01
4.250000000000000000e+03,8.617578750375827212e+01
4.300000000000000000e+03,8.614576955524340462e+01
4.350000000000000000e+03,8.620324458426551928e+01
4.400000000000000000e+03,8.609382611377910166e+01
4.450000000000000000e+03,8.618337536169845237e+01
4.500000000000000000e+03,8.613648199606862477e+01
4.550000000000000000e+03,8.613625299808616376e+01
4.600000000000000000e+03,8.621468337860611086e+01
4.650000000000000000e+03,8.607213020434207351e+01
4.700000000000000000e+03,8.614849850891097560e+01
4.750000000000000000e+03,8.611632633162548700e+01
4.800000000000000000e+03,8.606845738086826714e+01
4.850000000000000000e+03,8.616228982196561503e+01
4.900000000000000000e+03,8.608613511105109239e+01
4.950000000000000000e+03,8.608728003262554296e+01
5.000000000000000000e+03,8.616468413516325597e+01
5.050000000000000000e+03,8.613674522845052195e+01
5.100000000000000000e+03,8.613954543287167098e+01
5.150000000000000000e+03,8.619649149613398720e+01
5.200000000000000000e+03,8.618185358914512051e+01
5.250000000000000000e+03,8.612541394574989795e+01
5.300000000000000000e+03,8.611030462536871255e+01
5.350000000000000000e+03,8.615491013960887301e+01
5.400000000000000000e+03,8.606932073728977173e+01
5.450000000000000000e+03,8.615219881711918504e+01
5.500000000000000000e+03,8.614259911921870128e+01
5.550000000000000000e+03,8.619973162579333348e+01
5.600000000000000000e+03,8.621389730819403496e+01
5.650000000000000000e+03,8.622036161847130131e+01
5.700000000000000000e+03,8.624145287617248812e+01
5.750000000000000000e+03,8.621739977813439282e+01
5.800000000000000000e+03,8.612418898900135389e+01
5.850000000000000000e+03,8.620869654038359897e+01
5.900000000000000000e+03,8.616454191479661517e+01
5.950000000000000000e+03,8.631579767335816200e+01
6.000000000000000000e+03,8.619442242459874137e+01
6.050000000000000000e+03,8.623181186705200219e+01
6.100000000000000000e+03,8.618726490795295092e+01
6.150000000000000000e+03,8.622944535628566598e+01
6.200000000000000000e+03,8.615815629919180196e+01
6.250000000000000000e+03,8.619213168354106358e+01
6.300000000000000000e+03,8.618290359672089096e+01
6.350000000000000000e+03,8.622263256542721876e+01
6.400000000000000000e+03,8.613476747918106469e+01
6.450000000000000000e+03,8.619532965915617240e+01
6.500000000000000000e+03,8.615811416283916913e+01
6.550000000000000000e+03,8.622220827927330333e+01
6.600000000000000000e+03,8.619305381623443907e+01
6.650000000000000000e+03,8.620042914336117690e+01
6.700000000000000000e+03,8.619487217620219610e+01
6.750000000000000000e+03,8.615638851594864889e+01
6.800000000000000000e+03,8.619899712967105643e+01
6.850000000000000000e+03,8.617158468810823990e+01
6.900000000000000000e+03,8.618119995749638917e+01
6.950000000000000000e+03,8.616678996582518835e+01
7.000000000000000000e+03,8.616237929888751523e+01
7.050000000000000000e+03,8.609924148576894254e+01
7.100000000000000000e+03,8.614044299104563152e+01
7.150000000000000000e+03,8.612947176612101430e+01
7.200000000000000000e+03,8.615510085354411274e+01
7.250000000000000000e+03,8.610397404405549082e+01
7.300000000000000000e+03,8.608378541091340708e+01
7.350000000000000000e+03,8.612865626082809456e+01
7.400000000000000000e+03,8.611234184810084002e+01
7.450000000000000000e+03,8.605017156145299850e+01
7.500000000000000000e+03,8.599920835737424341e+01
7.550000000000000000e+03,8.601377681811736409e+01
7.600000000000000000e+03,8.607828662282153687e+01
7.650000000000000000e+03,8.604237789385004476e+01
7.700000000000000000e+03,8.606008147743929726e+01
7.750000000000000000e+03,8.603813210500771902e+01
7.800000000000000000e+03,8.600574024348402702e+01
7.850000000000000000e+03,8.602248076031628443e+01
7.900000000000000000e+03,8.609792484475036645e+01
7.950000000000000000e+03,8.611987243119540381e+01
8.000000000000000000e+03,8.614473770470397085e+01
8.050000000000000000e+03,8.615983911988050181e+01
8.100000000000000000e+03,8.610025976003431936e+01
8.150000000000000000e+03,8.613786196441327547e+01
8.200000000000000000e+03,8.606126927350841527e+01
8.250000000000000000e+03,8.610417489657645262e+01
8.300000000000000000e+03,8.616096194290180676e+01
8.350000000000000000e+03,8.605797247287162577e+01
8.400000000000000000e+03,8.617165106626745796e+01
8.450000000000000000e+03,8.619106336673551993e+01
8.500000000000000000e+03,8.616104109498424179e+01
