# Time,Radius_of_Gyration
0.000000000000000000e+00,8.735327838615550888e+01
5.000000000000000000e+01,8.718487349257453900e+01
1.000000000000000000e+02,8.717495974237483836e+01
1.500000000000000000e+02,8.717946732530251097e+01
2.000000000000000000e+02,8.714608610089813112e+01
2.500000000000000000e+02,8.716751296596565624e+01
3.000000000000000000e+02,8.716406278066820335e+01
3.500000000000000000e+02,8.709428936819338674e+01
4.000000000000000000e+02,8.707682797038793865e+01
4.500000000000000000e+02,8.714026915695154685e+01
5.000000000000000000e+02,8.709409968517985590e+01
5.500000000000000000e+02,8.705091603600963879e+01
6.000000000000000000e+02,8.707145058390223369e+01
6.500000000000000000e+02,8.704081652906664601e+01
7.000000000000000000e+02,8.702571742473796235e+01
7.500000000000000000e+02,8.703638920433002113e+01
8.000000000000000000e+02,8.706895814097890707e+01
8.500000000000000000e+02,8.706324332885947115e+01
9.000000000000000000e+02,8.706456117932371797e+01
9.500000000000000000e+02,8.706488348286174528e+01
1.000000000000000000e+03,8.708379004870286622e+01
1.050000000000000000e+03,8.707763530079176917e+01
1.100000000000000000e+03,8.704713751891614493e+01
1.150000000000000000e+03,8.703492924805586028e+01
1.200000000000000000e+03,8.707934079057154975e+01
1.250000000000000000e+03,8.711605367510486531e+01
1.300000000000000000e+03,8.709460491170405305e+01
1.350000000000000000e+03,8.714259167774318371e+01
1.400000000000000000e+03,8.717387331528399841e+01
1.450000000000000000e+03,8.717093826068128237e+01
1.500000000000000000e+03,8.708608929886347028e+01
1.550000000000000000e+03,8.709225857611190236e+01
1.600000000000000000e+03,8.707816293882349612e+01
1.650000000000000000e+03,8.711302782626943042e+01
1.700000000000000000e+03,8.714281791132616206e+01
1.750000000000000000e+03,8.716911045290225957e+01
1.800000000000000000e+03,8.710040946072621182e+01
1.850000000000000000e+03,8.713995330125952421e+01
1.900000000000000000e+03,8.710925682082280730e+01
1.950000000000000000e+03,8.713110582390476111e+01
2.000000000000000000e+03,8.713789079376243762e+01
2.050000000000000000e+03,8.710515396516075270e+01
2.100000000000000000e+03,8.707200601548530017e+01
2.150000000000000000e+03,8.710331412798190343e+01
2.200000000000000000e+03,8.710152928877002410e+01
2.250000000000000000e+03,8.705709238189363930e+01
2.300000000000000000e+03,8.704842900817969564e+01
2.350000000000000000e+03,8.707546369472655101e+01
2.400000000000000000e+03,8.712185327987883454e+01
2.450000000000000000e+03,8.707168642269675729e+01
2.500000000000000000e+03,8.709948980231925475e+01
2.550000000000000000e+03,8.701383667415092305e+01
2.600000000000000000e+03,8.703703912707760537e+01
2.650000000000000000e+03,8.699596269912859725e+01
2.700000000000000000e+03,8.702925050465204038e+01
2.750000000000000000e+03,8.701750481774227808e+01
2.800000000000000000e+03,8.703618890002387332e+01
2.850000000000000000e+03,8.705726196696275565e+01
2.900000000000000000e+03,8.706248855782880014e+01
2.950000000000000000e+03,8.703703506476063012e+01
3.000000000000000000e+03,8.701137651207555734e+01
3.050000000000000000e+03,8.701237681344443331e+01
3.100000000000000000e+03,8.698047547810440960e+01
3.150000000000000000e+03,8.701064679815843306e+01
3.200000000000000000e+03,8.700896853282513632e+01
3.250000000000000000e+03,8.697787554936277843e+01
3.300000000000000000e+03,8.706418676340422280e+01
3.350000000000000000e+03,8.703084514256512705e+01
3.400000000000000000e+03,8.696950754371482617e+01
3.450000000000000000e+03,8.692966652352022550e+01
3.500000000000000000e+03,8.696684972777511291e+01
3.550000000000000000e+03,8.693922814901765150e+01
3.600000000000000000e+03,8.693249917738376098e+01
3.650000000000000000e+03,8.698316822884380883e+01
3.700000000000000000e+03,8.697518584026198596e+01
3.750000000000000000e+03,8.697387902175512409e+01
3.800000000000000000e+03,8.696027642223455700e+01
3.850000000000000000e+03,8.692886717709336608e+01
3.900000000000000000e+03,8.698330792359502084e+01
