# Time,Radius_of_Gyration
0.000000000000000000e+00,8.691406113899363106e+01
5.000000000000000000e+01,8.685988029522063414e+01
1.000000000000000000e+02,8.690697982880448080e+01
1.500000000000000000e+02,8.690635127967729545e+01
2.000000000000000000e+02,8.685848469340201916e+01
2.500000000000000000e+02,8.689332725856729667e+01
3.000000000000000000e+02,8.689041512925398081e+01
3.500000000000000000e+02,8.688778541995625915e+01
4.000000000000000000e+02,8.690043614615984779e+01
4.500000000000000000e+02,8.688430985645261728e+01
5.000000000000000000e+02,8.684861228694094848e+01
5.500000000000000000e+02,8.688817112313419955e+01
6.000000000000000000e+02,8.689651716079154653e+01
6.500000000000000000e+02,8.695222787182541424e+01
7.000000000000000000e+02,8.695711873229889477e+01
7.500000000000000000e+02,8.690255643935404350e+01
8.000000000000000000e+02,8.690156846871872176e+01
8.500000000000000000e+02,8.690475918474696471e+01
9.000000000000000000e+02,8.691356778787634596e+01
9.500000000000000000e+02,8.692970137989851764e+01
1.000000000000000000e+03,8.694685874520685331e+01
1.050000000000000000e+03,8.691741567736301022e+01
1.100000000000000000e+03,8.693721211891499934e+01
1.150000000000000000e+03,8.691043099854140053e+01
1.200000000000000000e+03,8.692817420698023057e+01
1.250000000000000000e+03,8.686320943471262979e+01
1.300000000000000000e+03,8.689455057334549792e+01
1.350000000000000000e+03,8.692997240620411503e+01
1.400000000000000000e+03,8.687420527294689521e+01
1.450000000000000000e+03,8.695552213188911139e+01
1.500000000000000000e+03,8.691489494763821710e+01
1.550000000000000000e+03,8.690675260189557605e+01
1.600000000000000000e+03,8.691092284285353742e+01
1.650000000000000000e+03,8.691631244998924899e+01
1.700000000000000000e+03,8.696974918808535904e+01
1.750000000000000000e+03,8.693680963397554251e+01
1.800000000000000000e+03,8.691174917570495495e+01
1.850000000000000000e+03,8.698195649043046274e+01
1.900000000000000000e+03,8.696417634025277721e+01
1.950000000000000000e+03,8.693790175793616015e+01
2.000000000000000000e+03,8.695488653032231241e+01
2.050000000000000000e+03,8.696938778320640040e+01
2.100000000000000000e+03,8.695569952281873327e+01
2.150000000000000000e+03,8.699240277304696178e+01
2.200000000000000000e+03,8.697540107144672561e+01
2.250000000000000000e+03,8.695176308753907790e+01
2.300000000000000000e+03,8.697272085634260463e+01
2.350000000000000000e+03,8.699294310195729452e+01
2.400000000000000000e+03,8.693585848681951234e+01
2.450000000000000000e+03,8.693906381492406865e+01
2.500000000000000000e+03,8.699488745933518885e+01
2.550000000000000000e+03,8.700344605181285829e+01
2.600000000000000000e+03,8.700369930787609007e+01
2.650000000000000000e+03,8.697221773466131367e+01
2.700000000000000000e+03,8.695349422360347091e+01
2.750000000000000000e+03,8.691318222629681145e+01
2.800000000000000000e+03,8.693782162554971649e+01
2.850000000000000000e+03,8.696064817859259222e+01
2.900000000000000000e+03,8.695035292409518490e+01
2.950000000000000000e+03,8.695105881185430974e+01
3.000000000000000000e+03,8.695480046517950257e+01
3.050000000000000000e+03,8.698566531804176805e+01
3.100000000000000000e+03,8.691721134229383949e+01
3.150000000000000000e+03,8.696656290012492718e+01
3.200000000000000000e+03,8.691741550866159116e+01
3.250000000000000000e+03,8.697356790127045656e+01
3.300000000000000000e+03,8.695786953128332186e+01
3.350000000000000000e+03,8.691092560382013232e+01
3.400000000000000000e+03,8.695912381977069572e+01
3.450000000000000000e+03,8.700163596040664515e+01
3.500000000000000000e+03,8.698300977628051101e+01
3.550000000000000000e+03,8.694911892987244073e+01
3.600000000000000000e+03,8.690916057787526938e+01
3.650000000000000000e+03,8.696282234730101379e+01
3.700000000000000000e+03,8.694522548119553562e+01
3.750000000000000000e+03,8.692358812157745263e+01
3.800000000000000000e+03,8.693087383663554135e+01
3.850000000000000000e+03,8.696447100483320014e+01
3.900000000000000000e+03,8.696232095746185564e+01
3.950000000000000000e+03,8.697480319407564764e+01
4.000000000000000000e+03,8.692880125792029844e+01
4.050000000000000000e+03,8.695028941169334757e+01
4.100000000000000000e+03,8.694694245694428503e+01
4.150000000000000000e+03,8.691374434622549927e+01
4.200000000000000000e+03,8.694222417376644785e+01
4.250000000000000000e+03,8.692748936797224246e+01
4.300000000000000000e+03,8.694728690248965108e+01
4.350000000000000000e+03,8.694483479479875143e+01
4.400000000000000000e+03,8.689992196426888427e+01
4.450000000000000000e+03,8.691058935259678719e+01
4.500000000000000000e+03,8.690682103873203346e+01
4.550000000000000000e+03,8.693799098546818982e+01
4.600000000000000000e+03,8.689802860320631339e+01
4.650000000000000000e+03,8.689823786623398405e+01
4.700000000000000000e+03,8.691735317337200684e+01
4.750000000000000000e+03,8.699049645102689965e+01
4.800000000000000000e+03,8.700624324812348220e+01
4.850000000000000000e+03,8.695250169396510387e+01
4.900000000000000000e+03,8.688174769313611989e+01
4.950000000000000000e+03,8.689740369121746255e+01
5.000000000000000000e+03,8.685621270072438449e+01
5.050000000000000000e+03,8.685800701383497824e+01
5.100000000000000000e+03,8.685302601172135439e+01
5.150000000000000000e+03,8.685242700415204808e+01
5.200000000000000000e+03,8.690566469552663875e+01
5.250000000000000000e+03,8.691906695353081602e+01
5.300000000000000000e+03,8.683340141877847884e+01
5.350000000000000000e+03,8.690719544248379691e+01
5.400000000000000000e+03,8.688982730481903616e+01
5.450000000000000000e+03,8.693169344477908567e+01
5.500000000000000000e+03,8.688848944756622927e+01
5.550000000000000000e+03,8.696050653447419165e+01
5.600000000000000000e+03,8.699136476957342268e+01
5.650000000000000000e+03,8.686897996359697061e+01
5.700000000000000000e+03,8.688582556513563304e+01
5.750000000000000000e+03,8.689837122123344670e+01
5.800000000000000000e+03,8.690611432193179553e+01
5.850000000000000000e+03,8.685833221957894068e+01
5.900000000000000000e+03,8.683154640814009895e+01
5.950000000000000000e+03,8.685789299204715519e+01
6.000000000000000000e+03,8.686025698664860784e+01
6.050000000000000000e+03,8.689735104043468539e+01
6.100000000000000000e+03,8.684577872804237586e+01
6.150000000000000000e+03,8.687168541787141862e+01
6.200000000000000000e+03,8.691756254728427677e+01
6.250000000000000000e+03,8.689656997066705912e+01
6.300000000000000000e+03,8.688244069069850184e+01
6.350000000000000000e+03,8.685404621617237808e+01
6.400000000000000000e+03,8.682520865061184168e+01
6.450000000000000000e+03,8.686430160897087660e+01
6.500000000000000000e+03,8.684135058151980502e+01
6.550000000000000000e+03,8.687489463332265416e+01
6.600000000000000000e+03,8.686290012961875107e+01
6.650000000000000000e+03,8.683968047434591142e+01
6.700000000000000000e+03,8.686912449569442174e+01
6.750000000000000000e+03,8.684679941337718390e+01
6.800000000000000000e+03,8.685303973310675474e+01
6.850000000000000000e+03,8.684705400355126415e+01
6.900000000000000000e+03,8.680525417569712943e+01
6.950000000000000000e+03,8.680949565591659223e+01
7.000000000000000000e+03,8.684690078779712508e+01
7.050000000000000000e+03,8.686270004894348062e+01
7.100000000000000000e+03,8.688534733521947828e+01
7.150000000000000000e+03,8.687709931090516591e+01
7.200000000000000000e+03,8.687665276289153837e+01
