Frame,Time (ns),RMSD
0.0,0.0,8.348847340349994e-06
1.0,1.0000000328495406,1.3818997701289966
2.0,2.0000000656990813,1.6973710609377197
3.0,3.0000000985486217,1.9181185047295841
4.0,4.000000131398163,2.110642066781604
5.0,5.000000164247703,1.8788596778966014
6.0,6.000000197097243,2.030658817534453
7.0,7.000000229946784,1.8747704381911348
8.0,8.000000262796325,1.9253696821637847
9.0,9.000000295645865,2.1603852819601297
10.0,10.000000328495407,2.281816268331274
11.0,11.000000361344947,2.231675090152522
12.0,12.000000394194487,2.290934268616603
13.0,13.000000427044029,2.1450794184289466
14.0,14.000000459893569,2.326642689146133
15.0,15.00000049274311,2.274842599385355
16.0,16.00000052559265,2.172196391949298
17.0,17.000000558442192,2.302175831307684
18.0,18.00000059129173,2.432333024500939
19.0,19.000000624141272,2.2362527904555236
20.0,20.000000656990814,2.143041583068302
21.0,21.000000689840352,2.303259649416346
22.0,22.000000722689894,2.362044592650314
23.0,23.000000755539435,2.2304444616413748
24.0,24.000000788388974,2.3120867634267905
25.0,25.000000821238515,2.4441629227600394
26.0,26.000000854088057,2.311221871739142
27.0,27.0000008869376,2.282259848079645
28.0,28.000000919787137,2.2714285919663197
29.0,29.00000095263668,2.2869744344668694
30.0,30.00000098548622,2.416360864421005
31.0,31.00000101833576,2.311961104893531
32.0,32.0000010511853,2.3739300116841844
33.0,33.00000108403484,2.4574180474443463
34.0,34.000001116884384,2.3975139823586002
35.0,35.000001149733926,2.417938440228751
36.0,36.00000118258346,2.4494067718665167
37.0,37.000001215433,2.4284690927223314
38.0,38.000001248282544,2.437025062298342
39.0,39.000001281132086,2.324474908526612
40.0,40.00000131398163,2.411067160139029
41.0,41.00000134683117,2.436505555308492
42.0,42.000001379680704,2.519322867995417
43.0,43.000001412530246,2.564906067667498
44.0,44.00000144537979,2.4330964037806893
45.0,45.00000147822933,2.4954747544431077
46.0,46.00000151107887,2.3452503168209096
47.0,47.00000154392841,2.358640353922873
48.0,48.00000157677795,2.375069367214255
