Frame,Time (ns),RMSD_ribosome
0.0,0.0,5.784251111248992e-06
1.0,1.0000000328495406,1.0301934289136472
2.0,2.0000000656990813,1.1025053741146842
3.0,3.0000000985486217,1.1890375948764011
4.0,4.000000131398163,1.2884262427671715
5.0,5.000000164247703,1.2100648053572551
6.0,6.000000197097243,1.1664511042219197
7.0,7.000000229946784,1.2575780893325035
8.0,8.000000262796325,1.1705153554175962
9.0,9.000000295645865,1.2039021440691724
10.0,10.000000328495407,1.3349562902093197
11.0,11.000000361344947,1.3319622410132999
12.0,12.000000394194487,1.2829829463690061
13.0,13.000000427044029,1.3356636820543777
14.0,14.000000459893569,1.2505750333153138
15.0,15.00000049274311,1.289108680744426
16.0,16.00000052559265,1.3008020041857518
17.0,17.000000558442192,1.3809939789565364
18.0,18.00000059129173,1.4568610218038631
19.0,19.000000624141272,1.3378315057733483
20.0,20.000000656990814,1.2969983916460919
21.0,21.000000689840352,1.3512192947826844
22.0,22.000000722689894,1.405792019502068
23.0,23.000000755539435,1.3119177585383763
24.0,24.000000788388974,1.3268787143633394
25.0,25.000000821238515,1.4650159056833831
26.0,26.000000854088057,1.462873400336583
27.0,27.0000008869376,1.4040976832319423
28.0,28.000000919787137,1.357142669458694
29.0,29.00000095263668,1.3811915230095135
30.0,30.00000098548622,1.360560205937765
31.0,31.00000101833576,1.3918027546649776
32.0,32.0000010511853,1.467662428346056
33.0,33.00000108403484,1.4446920245912356
34.0,34.000001116884384,1.4928042287831893
35.0,35.000001149733926,1.5857985093633944
36.0,36.00000118258346,1.5750651325748086
37.0,37.000001215433,1.4769402684073776
38.0,38.000001248282544,1.569864760654218
39.0,39.000001281132086,1.5616793637158983
40.0,40.00000131398163,1.4771271917429023
41.0,41.00000134683117,1.540536884396491
42.0,42.000001379680704,1.540092571727291
43.0,43.000001412530246,1.6384995240738771
44.0,44.00000144537979,1.6579480494653804
45.0,45.00000147822933,1.6967385624350408
46.0,46.00000151107887,1.6663429444829507
47.0,47.00000154392841,1.5954970940863413
48.0,48.00000157677795,1.6576326200479303
49.0,49.00000160962749,1.7314595284274572
50.0,50.00000164247703,1.7266436615110767
51.0,51.00000167532657,1.6949453230115714
52.0,52.000001708176114,1.7721753557307558
53.0,53.000001741025656,1.8600794251547976
54.0,54.0000017738752,1.7800417266982875
55.0,55.00000180672473,1.837294384943942
56.0,56.000001839574274,1.801922483697268
57.0,57.000001872423816,1.7319785408017487
58.0,58.00000190527336,1.733053175270202
59.0,59.0000019381229,1.727199717140004
60.0,60.00000197097244,1.7460643639668887
61.0,61.000002003821976,1.671249451839289
62.0,62.00000203667152,1.6391355593067636
63.0,63.00000206952106,1.634431430422801
64.0,64.0000021023706,1.704774142932345
65.0,65.00000213522014,1.731476280208321
66.0,66.00000216806968,1.72535011705133
67.0,67.00000220091923,1.764427111875242
68.0,68.00000223376877,1.8211422519752078
69.0,69.00000226661831,1.679680957313394
70.0,70.00000229946785,1.7882724983567762
71.0,71.00000233231738,1.7943909462910632
72.0,72.00000236516692,1.7686848568361815
73.0,73.00000239801646,1.724407741675168
74.0,74.000002430866,1.8265498806515328
75.0,75.00000246371555,1.7507440026238366
76.0,76.00000249656509,1.8825239739725486
77.0,77.00000252941463,1.7638142522968636
78.0,78.00000256226417,1.8275505999744053
79.0,79.00000259511371,1.869948119773393
80.0,80.00000262796326,1.8393485926378033
81.0,81.0000026608128,1.7566539342621665
82.0,82.00000269366234,1.7759522979399105
83.0,83.00000272651188,1.75272202528182
84.0,84.00000275936141,1.8797524012116449
85.0,85.00000279221095,1.8742263788679172
86.0,86.00000282506049,1.9307724784781573
