Frame,Time (ns),RMSD_PTC,A,C,D,E
0.0,0.0,7.375614082684811e-07,0.0,0.0,0.0,0.0
1.0,1.0000000328495406,0.5916385608218525,0.41989034153001314,0.9473660185732282,0.5836984986380856,2.3352570453731722
2.0,2.0000000656990813,0.804464985590747,0.4810441368998266,1.506006370515421,1.6965584343408995,2.5775996196367985
3.0,3.0000000985486217,0.7233354334965658,0.43258944912152647,1.2151223662672386,1.6131290265209393,2.20777045317218
4.0,4.000000131398163,0.709631080453372,0.4648523962184623,0.9720118078602273,1.4553054833835413,2.2164114363223386
5.0,5.000000164247703,0.6895077123129988,0.43709779614958577,0.5317326945851221,1.5567975052767522,2.0781799221394253
6.0,6.000000197097243,0.7674497351776995,0.44772650801486585,0.5595091457674728,2.0527167342497394,1.81130012074946
7.0,7.000000229946784,0.7306390384452247,0.4588796161640216,1.4936756556285777,1.5566273530428476,2.1197220114706
8.0,8.000000262796325,0.7742085641180042,0.4187503488012756,0.37691317730957175,1.658844450623738,2.907140200597384
9.0,9.000000295645865,0.7689513131809869,0.47487735840614814,0.6080177308895189,1.73074578194678,2.4060048732057187
10.0,10.000000328495407,0.6884680171497537,0.42410055732450425,0.6603962842818907,1.6578732209778217,1.9104388159705243
11.0,11.000000361344947,0.834545792149155,0.43684720362361845,1.0737812758861558,2.1507731297504638,2.399359844241877
12.0,12.000000394194487,0.754198090865546,0.41136597208009845,0.9627695417495848,1.9505849969325701,2.0546100230064757
13.0,13.000000427044029,0.7606530579653414,0.42792233748905023,0.8857549334705652,2.0161000170093666,1.8805983239487447
14.0,14.000000459893569,0.6812104852968809,0.419326289795266,1.2719976169430665,1.7167662270089628,1.450336295022407
15.0,15.00000049274311,0.866176303669806,0.46576861894052857,1.7928386274459402,2.0112686886877604,2.6517564838509515
16.0,16.00000052559265,0.7397047696123793,0.4458535169660105,1.1182449831193113,1.3989636197223863,2.689664893199194
17.0,17.000000558442192,0.7046476544465033,0.4307608171710805,1.1227824560929622,1.295226816704989,2.5654258984463456
18.0,18.00000059129173,0.7847661390762265,0.456380505782898,1.2391952327713385,1.8385587302231914,2.3241177254071608
19.0,19.000000624141272,0.7163361429760121,0.4488502551364101,1.0466455755012267,1.6775195770247933,1.9377284722575663
20.0,20.000000656990814,0.8330699450873286,0.46102274543423005,0.5922408492760756,2.247971947104062,2.093737373507471
21.0,21.000000689840352,0.7633112475829074,0.43006109007039656,0.9389784260253232,1.8988826890666137,2.186933865824574
22.0,22.000000722689894,0.7583743609053852,0.45176591215726525,0.7207172043599113,1.8219791000438146,2.21799972157314
23.0,23.000000755539435,0.7639562952202018,0.4286142344931892,0.4552704715161651,2.087342502326351,1.8174252140749259
24.0,24.000000788388974,0.7697315548399231,0.4183165856204511,0.9004184626054726,1.7935199084900455,2.5555162388803976
25.0,25.000000821238515,0.7033541513178874,0.44561248334984693,0.998832909602796,1.9162265299037984,0.9827308034172676
26.0,26.000000854088057,0.7932773452151929,0.46779680866636003,0.614737115042422,1.6357393551693422,2.863715016421255
27.0,27.0000008869376,0.7536715671424726,0.4501081254146278,0.40775811592483374,1.5845024627049822,2.665600168010077
28.0,28.000000919787137,0.7236219157644921,0.43556810391008893,0.7563933112219076,1.501635921906342,2.5173424314641064
29.0,29.00000095263668,0.8140986832709252,0.45659174011441456,1.5845917650799297,2.0262428443996088,2.1174800795486495
30.0,30.00000098548622,0.7237519789648869,0.4467249058409168,0.7471186917704535,1.5437252928911527,2.388055056065298
31.0,31.00000101833576,0.6318714599589247,0.43409974708634264,0.7204225216691863,1.49308863728097,1.4300328083575709
32.0,32.0000010511853,0.7122065139799196,0.4284442854263054,1.0927532462533613,1.5426635446086243,2.2798215395718757
33.0,33.00000108403484,0.6463437172756854,0.39258206719620575,0.6802140771831089,1.4913838522618328,1.9573603761262721
34.0,34.000001116884384,0.674189757807239,0.41617417034366366,0.47812191935517606,1.52240184718689,2.1099126423352574
35.0,35.000001149733926,0.6847779270125146,0.4084530588800711,0.9033375034114115,1.4485033737149053,2.314799745117846
36.0,36.00000118258346,0.7381856352986248,0.4486719694520725,0.7017569762992548,1.4272378748463534,2.7143117224589233
37.0,37.000001215433,0.6316860546580045,0.3980322691960222,0.46640577118201454,1.4280317076653206,1.9195695895067424
38.0,38.000001248282544,0.6672272960764379,0.43258138125103085,0.9365485243332355,1.697975584836027,1.3199016392008667
39.0,39.000001281132086,0.7878688161349835,0.4510767946499239,0.601606592419855,1.9100966127516676,2.4070096395391896
40.0,40.00000131398163,0.6530675660982292,0.38941520769565385,0.6362736555839161,1.5237579069850862,1.9996863857565472
41.0,41.00000134683117,0.7365745837591872,0.42551856448462344,1.8276235065197937,1.665731770959514,2.0128001347519078
42.0,42.000001379680704,0.6825085382879732,0.4109413170106401,0.5289594221297679,1.7281448570252043,1.7811071170014166
43.0,43.000001412530246,0.6630478611478894,0.4005706267486272,0.7863649560489296,1.1880171853905857,2.544921639185015
44.0,44.00000144537979,0.7553961474366254,0.4397221149073933,0.7005309361877606,1.2839020581596516,3.093684589827353
45.0,45.00000147822933,0.7224776472637217,0.42499238479189905,1.0815154011428159,1.6476457679874281,2.222303974939445
46.0,46.00000151107887,0.7584160131634379,0.491363541733271,0.7876120435823454,1.6027381829774137,2.384659341423517
47.0,47.00000154392841,0.6338781433975437,0.42022207084671226,1.016367955191041,1.2613322314384963,1.9663852228911827
48.0,48.00000157677795,0.659695305748114,0.40010034928411775,0.47539956756187984,1.5367162410563175,2.0145004184502713
49.0,49.00000160962749,0.668255427166936,0.42797405326326554,0.5226545113690447,1.527194788673053,1.9459627281830758
50.0,50.00000164247703,0.665163528873542,0.43128838761062765,0.577233522103131,1.3363853566438502,2.228793519583988
51.0,51.00000167532657,0.7155964856865903,0.4152470161647446,0.796089148362622,1.5954018033673136,2.377245184595231
52.0,52.000001708176114,0.7492979553801775,0.4256352621685769,0.7625489922814487,1.7415147274272724,2.42345406536733
