Frame,Time (ns),RMSD_PTC,A,C,D,E
0.0,0.0,5.215346733281427e-07,0.0,0.0,0.0,0.0
1.0,1.0000000328495406,0.7070207579692174,0.48416130420884224,0.969457655145792,1.0822340917511464,2.5950410726141766
2.0,2.0000000656990813,0.7237610253429919,0.4917821424009523,0.8378322071639819,1.1842885168437844,2.626265504978315
3.0,3.0000000985486217,0.805765416462604,0.4445157659972531,1.0377932747415912,1.77017047320494,2.8091936456283784
4.0,4.000000131398163,0.7938407789173841,0.45004774986028917,0.8678344835575121,1.6132830396762732,2.947475343893874
5.0,5.000000164247703,0.8772559667902758,0.49962388637136074,0.33857603587360807,1.854668667506482,3.2214155187155273
6.0,6.000000197097243,0.8519303794058466,0.4843116217315414,0.8017463642245652,1.9197041689666574,2.8776711400350696
7.0,7.000000229946784,0.7096071006534519,0.44365879273034314,0.8288519508177038,1.3225896166638937,2.582561350633843
8.0,8.000000262796325,0.8398186879117577,0.4675491549070428,0.867578872119479,1.569043548978684,3.3524846709395066
9.0,9.000000295645865,0.8563799439579876,0.45763526300271196,1.6897682036446728,1.709392683720431,3.1463787583538507
10.0,10.000000328495407,0.780875114539358,0.4490155347036458,0.9502759933646061,1.600959445672324,2.82739214897427
11.0,11.000000361344947,0.7028470485080749,0.4382358610767089,0.8211969865363985,1.253692156702989,2.6382969654710102
12.0,12.000000394194487,0.7924496078531964,0.4606484090760985,0.7682140103777335,1.6735250065787857,2.808386337531105
13.0,13.000000427044029,0.6746620866618814,0.46584274955708393,0.7096920837890017,1.086801153964571,2.4391075755741416
14.0,14.000000459893569,0.7864620268950389,0.5005737965574605,1.8842394144105128,1.5318882725194327,2.363177373692815
15.0,15.00000049274311,0.8030393880893127,0.49762951252501564,1.7453833636538212,1.6768312225940267,2.390037281152724
16.0,16.00000052559265,0.7162576797411992,0.45575723399366436,0.8738295701729689,1.2559058374066345,2.6597636192442966
17.0,17.000000558442192,0.7212745610841934,0.4578481714825342,1.3799468372652903,1.4602793574479982,2.242965623887661
18.0,18.00000059129173,0.707130728356932,0.4620888093674012,0.6961773126505408,1.5219458844673894,2.1550192037531652
19.0,19.000000624141272,0.7374223516725864,0.4742298429921756,0.9267691307970795,1.746668599198174,1.9079786978795579
20.0,20.000000656990814,0.7672824022789451,0.4318167214878421,2.044858836601519,1.6405025371811763,2.278346122714933
21.0,21.000000689840352,0.7899706200089236,0.4983805757123619,1.4242033889178212,1.6475873343877319,2.4257377845510777
22.0,22.000000722689894,0.766700238357058,0.4483137884994862,0.7293197411932983,1.8853290136883056,2.19890164463668
23.0,23.000000755539435,0.7375658539534907,0.44533754373553175,0.7881813324871446,1.8122286551628815,2.0041567113890677
24.0,24.000000788388974,0.7577555048100079,0.48929902243077905,0.4468058794906641,1.722091592227808,2.2218403769202775
25.0,25.000000821238515,0.7008557067827375,0.4700060990632958,0.6923237728852538,1.5064842756691985,2.055773629373308
26.0,26.000000854088057,0.7560138833826608,0.48362244647426084,1.14458380367597,1.6078382329424967,2.2999737012864556
27.0,27.0000008869376,0.7730773442945899,0.4802252863577972,1.381579721157128,1.7553461950221445,2.1449908176293886
28.0,28.000000919787137,0.7820774781501264,0.4582629908467847,0.4974146053247936,1.701381927939694,2.711285426947785
29.0,29.00000095263668,0.7850482025283535,0.47628734651013366,2.0656586377891464,1.6799358886286295,2.122017607912705
30.0,30.00000098548622,0.7064006710662575,0.44694606343537896,1.7678634695616373,1.1815104891890154,2.3942428165331493
31.0,31.00000101833576,0.8128353138719022,0.4715068548074064,1.1090064453017305,1.6164049139209313,2.968453758242381
32.0,32.0000010511853,0.6950491612251685,0.4408914681148985,1.316960900355082,1.4600577948076439,2.0733075001254444
33.0,33.00000108403484,0.7214080044529717,0.45754219187899164,0.8477074803092879,1.3108951228316224,2.634569198892578
