Frame,Time (ns),RMSD_ribosome
0.0,0.0,6.679077872279995e-06
1.0,1.0000000328495406,1.022279168299772
2.0,2.0000000656990813,1.0155417840364405
3.0,3.0000000985486217,1.0791882596101048
4.0,4.000000131398163,1.180680925589506
5.0,5.000000164247703,1.1330865134617387
6.0,6.000000197097243,1.1500188210847548
7.0,7.000000229946784,1.0980130846655907
8.0,8.000000262796325,1.1160136526707767
9.0,9.000000295645865,1.1650718632636545
10.0,10.000000328495407,1.142314898492854
11.0,11.000000361344947,1.2001875540858962
12.0,12.000000394194487,1.1653707233227333
13.0,13.000000427044029,1.1690033674865703
14.0,14.000000459893569,1.2640369583857667
15.0,15.00000049274311,1.2686953083244006
16.0,16.00000052559265,1.3895869797522276
17.0,17.000000558442192,1.3853390449458967
18.0,18.00000059129173,1.3139202974763085
19.0,19.000000624141272,1.3417893222558899
20.0,20.000000656990814,1.2937940030679815
21.0,21.000000689840352,1.3280253874206565
22.0,22.000000722689894,1.3595101761670385
23.0,23.000000755539435,1.352115783317354
24.0,24.000000788388974,1.3498953593223584
25.0,25.000000821238515,1.4086305056804431
26.0,26.000000854088057,1.385035944180321
27.0,27.0000008869376,1.3227193426549804
28.0,28.000000919787137,1.3158022405219878
29.0,29.00000095263668,1.3341612676992152
30.0,30.00000098548622,1.3564219730169296
31.0,31.00000101833576,1.328923015819113
32.0,32.0000010511853,1.3736398013553184
33.0,33.00000108403484,1.3561755371774322
34.0,34.000001116884384,1.4324060183618845
35.0,35.000001149733926,1.3047765505028859
36.0,36.00000118258346,1.381129981502122
37.0,37.000001215433,1.311561483592975
38.0,38.000001248282544,1.3658552553412195
39.0,39.000001281132086,1.3978145659859995
40.0,40.00000131398163,1.4262039553908463
41.0,41.00000134683117,1.3536915145932997
42.0,42.000001379680704,1.2911898676599234
43.0,43.000001412530246,1.3636906192395521
44.0,44.00000144537979,1.3091744508143508
45.0,45.00000147822933,1.3974627943824551
46.0,46.00000151107887,1.3543663198948648
47.0,47.00000154392841,1.394109597778547
48.0,48.00000157677795,1.43816444297604
49.0,49.00000160962749,1.3113173331554921
50.0,50.00000164247703,1.5292301362560488
51.0,51.00000167532657,1.4892110569711294
52.0,52.000001708176114,1.4046517082904248
53.0,53.000001741025656,1.3809953922511802
54.0,54.0000017738752,1.5003836567018363
55.0,55.00000180672473,1.599414256033702
56.0,56.000001839574274,1.4724634944339585
57.0,57.000001872423816,1.4889964715228554
58.0,58.00000190527336,1.4187088522903513
59.0,59.0000019381229,1.493882911137315
60.0,60.00000197097244,1.4782458885822025
61.0,61.000002003821976,1.4879298054727206
62.0,62.00000203667152,1.56720768058491
63.0,63.00000206952106,1.4458996752922253
64.0,64.0000021023706,1.5684661694904283
65.0,65.00000213522014,1.5193379195881263
66.0,66.00000216806968,1.4668154608748365
67.0,67.00000220091923,1.4465099981251068
68.0,68.00000223376877,1.468948501690669
69.0,69.00000226661831,1.5328846188672247
70.0,70.00000229946785,1.6176603046153792
71.0,71.00000233231738,1.5898185669296205
72.0,72.00000236516692,1.4917828472551267
73.0,73.00000239801646,1.4653586780559598
74.0,74.000002430866,1.5183375240937627
75.0,75.00000246371555,1.4655669467588024
76.0,76.00000249656509,1.4560747944995212
77.0,77.00000252941463,1.5184154522966327
78.0,78.00000256226417,1.5298669835116605
79.0,79.00000259511371,1.4589086486652423
80.0,80.00000262796326,1.510824863611332
81.0,81.0000026608128,1.518506803507812
