Frame,Time (ns),RMSD_PTC,A,C,D,E
0.0,0.0,3.6878070413424054e-07,0.0,0.0,0.0,0.0
1.0,1.0000000328495406,0.5183514519945035,0.46411898123905015,0.9529690988129825,0.7064923418166111,0.9472953218318663
2.0,2.0000000656990813,0.5438782987874269,0.4659513011600446,1.1888048916494245,0.9158964362215761,0.7539060140649109
3.0,3.0000000985486217,0.4760600453649322,0.4440200688195224,0.7194586460651203,0.5375396138585236,0.8889024439535865
4.0,4.000000131398163,0.4759462952423366,0.4295657283272335,1.050674829062333,0.7018511097389868,0.49802464487369996
5.0,5.000000164247703,0.5287809018211277,0.46282299313373526,1.5927534318939482,0.5434999987768132,0.884312905450138
6.0,6.000000197097243,0.4880016965990778,0.4599405079864589,0.9638513276575386,0.6365968933098253,0.40671752272893325
7.0,7.000000229946784,0.46754637052398074,0.43746949250294187,1.0809497195936615,0.578796649889256,0.3575484612091699
8.0,8.000000262796325,0.5087843851007102,0.44747043551558585,0.5870176054778826,0.7155909338674308,1.1677422193429206
9.0,9.000000295645865,0.4991024374295118,0.43763351340357204,1.4703448567842967,0.5224357204431864,0.8452921472555311
10.0,10.000000328495407,0.5047147585224769,0.44775812963384776,1.2945759390826443,0.6311285816357631,0.790060835319919
11.0,11.000000361344947,0.4315394994515018,0.40929893589571387,0.6406318568598326,0.5389365549396452,0.5871674463241136
12.0,12.000000394194487,0.5029335017610912,0.46809724280400405,0.815069728286446,0.7037887024952061,0.6262951324245537
13.0,13.000000427044029,0.4593547007721402,0.42081310403199,0.757096894886119,0.6385508919842264,0.7126098811190452
14.0,14.000000459893569,0.4683548034275438,0.4672851897700746,0.7147685246137626,0.403269144412473,0.45566427729638764
15.0,15.00000049274311,0.4493342675652407,0.42060275707424805,0.6965380990454325,0.5762045369270742,0.6702508787542034
16.0,16.00000052559265,0.49016865240212387,0.4418163654505527,1.202953975079146,0.6733454351957197,0.5285763132976008
17.0,17.000000558442192,0.4720933830743858,0.4491312942112533,0.9805497534179285,0.5654490167294385,0.36737471880989025
18.0,18.00000059129173,0.5169076372525856,0.47863912185331603,0.8563168329860951,0.6778599441057791,0.7983762640184585
19.0,19.000000624141272,0.46712021514990115,0.4478305253065834,0.5362035215826271,0.5174428594443525,0.7699793321277693
20.0,20.000000656990814,0.48176164202530064,0.44710694480955515,0.9763664732080013,0.6393570400246479,0.5373588373013701
21.0,21.000000689840352,0.5010166517084405,0.47866118918580575,0.8027930448729715,0.5948129137453804,0.6331348538217384
22.0,22.000000722689894,0.5349344542349529,0.4717057041574252,1.0742668383303493,0.917803095861704,0.4676437565879529
23.0,23.000000755539435,0.5214817407417232,0.4815155360529084,1.2105543127929483,0.5885614670681533,0.7305550504754034
24.0,24.000000788388974,0.4945181963337409,0.4501832525605655,0.6920125457852075,0.7659053438766149,0.6989331717804637
25.0,25.000000821238515,0.4703997902196428,0.4418210934185856,0.9715608003803593,0.49425694513108676,0.7035524952470158
26.0,26.000000854088057,0.5316434420832551,0.481724588706133,0.5009143661303358,0.7773022177583675,1.0155588342150452
27.0,27.0000008869376,0.47022951576021677,0.43886174084369356,0.8563792261548757,0.6575689415650022,0.4579109236709166
28.0,28.000000919787137,0.4831808263996986,0.44738783318500663,0.7836854317992937,0.657790423744409,0.7014843039266409
29.0,29.00000095263668,0.504261518350084,0.4561919313852954,1.0744465776809542,0.7544949055311317,0.5107161699797154
30.0,30.00000098548622,0.47829718627865164,0.4375457370491055,0.9890847835304083,0.6749144071459965,0.54209424543976
31.0,31.00000101833576,0.5136296400235282,0.4737294905428829,0.9295310170309234,0.6460699273861257,0.8297547612331193
32.0,32.0000010511853,0.5470822188174521,0.5029258795952651,1.4095611221775315,0.7064440025276939,0.3071078688487466
33.0,33.00000108403484,0.492755309094931,0.41571671936030796,1.1130330734180802,0.6780472696809959,1.0923512932615154
34.0,34.000001116884384,0.5062859518355552,0.47256233581459695,0.7757068410455891,0.7001417421063217,0.6608547260369018
