Frame,Time (ns),RMSD_PTC,A,C,D,E
0.0,0.0,3.6878070413424054e-07,0.0,0.0,0.0,0.0
1.0,1.0000000328495406,0.5133579598775515,0.43472810106207854,1.0743887154677638,0.7329936363482916,1.1293996811603113
2.0,2.0000000656990813,0.6272623806639871,0.4257053950141987,0.6221271769661606,0.5499589975622845,2.700073376524978
3.0,3.0000000985486217,0.7016556345716402,0.4564948007880928,1.1233522481226417,1.4657422565907137,2.1117796225826404
4.0,4.000000131398163,0.7379834177367628,0.427625962392551,1.2318974414432633,1.7889122052420319,2.037010191775717
5.0,5.000000164247703,0.7718409055133962,0.423076213158114,1.411447902716792,1.7352074809981195,2.5064361669537094
6.0,6.000000197097243,0.792835859899023,0.4483962028844273,0.7218764337612132,1.7454853926554599,2.765474521391707
7.0,7.000000229946784,0.7838555047163724,0.48191429622659243,1.1217404189298323,1.9051675978771248,2.029721542333436
8.0,8.000000262796325,0.8409804677987245,0.45957013286534903,0.8712200205048115,1.8363276619051503,3.0181321503732224
9.0,9.000000295645865,0.8163996743483042,0.43042112646318065,1.3219139120628949,2.0487345457883834,2.3684238643835913
10.0,10.000000328495407,0.7870902504068156,0.4843326715728044,0.959593257243569,1.8631430773233544,2.20796271272492
11.0,11.000000361344947,0.8172938502501479,0.49194956078680574,0.7780875453007009,1.879046206197738,2.5341694931405274
12.0,12.000000394194487,0.8070131498631884,0.4688336428009891,1.2438561518375557,1.7455973311923159,2.680360644213007
13.0,13.000000427044029,0.8197427236690171,0.4465630154595299,1.5546777175909003,1.9573088402230776,2.4271970310495137
14.0,14.000000459893569,0.8360527147764385,0.5085645932635311,0.6550034748252647,1.64525917931581,3.0532124490542896
15.0,15.00000049274311,0.7207094537245144,0.4426905500976994,0.46332737356749937,1.85292081220389,1.7569545447293928
16.0,16.00000052559265,0.8043426408926317,0.5023269581477166,0.905444913403096,1.8360950809292147,2.3732230610527454
17.0,17.000000558442192,0.800893508786543,0.46890228034044507,0.6450228359152557,2.0143229976467785,2.2115802060399377
18.0,18.00000059129173,0.7836425517830164,0.4683215001864987,1.2353225648180308,1.743052304184233,2.4313137526861013
19.0,19.000000624141272,0.8181924119775208,0.4236877749377135,0.9673074557273639,2.1194509805223984,2.3768252544555324
20.0,20.000000656990814,0.8149232946228917,0.4721213204393807,0.6402009134390115,2.00036530164183,2.3996429288883983
21.0,21.000000689840352,0.8001569344230428,0.4829600477280159,0.6433673147067798,1.9970313078505804,2.1485116906478234
22.0,22.000000722689894,0.8238787383739322,0.48068783365242257,1.0064410910572448,1.9609893103691751,2.457617895684521
23.0,23.000000755539435,0.821949892467074,0.46983341091827613,1.3473392023792603,1.9987442920481409,2.305718711182566
24.0,24.000000788388974,0.7287134368014286,0.47046882845599547,0.6259299433762429,1.500154850549476,2.396255288090564
25.0,25.000000821238515,0.7698430726285405,0.4973076133691787,0.5293629349558371,1.7931786093391329,2.1511630207567136
26.0,26.000000854088057,0.7416003195666807,0.4332110564050234,1.5077310448099848,1.4143064681054003,2.62405791965478
27.0,27.0000008869376,0.7533975782596236,0.4716039037337243,0.9581159322928102,1.802247392877658,2.000561628529669
28.0,28.000000919787137,0.8199286834300749,0.488847930411732,0.6472173331142264,2.090995904732277,2.1334579545545242
29.0,29.00000095263668,0.7437764366831043,0.4619774687101103,0.8760492720989157,1.7165577330556017,2.162059648082161
30.0,30.00000098548622,0.7620357568880264,0.47122118965837306,0.7249283529115748,1.664121168261009,2.4533443547464726
31.0,31.00000101833576,0.8365717522788213,0.4604568460560296,1.3360326778311535,2.0476408717948757,2.438691160479795
32.0,32.0000010511853,0.76054435779538,0.46388016969521373,1.0944527637149744,1.7536912955011292,2.210979793004925
33.0,33.00000108403484,0.8160380925954429,0.4616655630137021,1.0991068090637968,1.8981333414705706,2.580645372451861
34.0,34.000001116884384,0.8529157139315487,0.4848857831581233,1.2821435668376833,2.0946408550681035,2.4048659069079323
35.0,35.000001149733926,0.8855236629226745,0.4894416700248075,2.300368621552196,1.8372310744848102,2.8165851018119086
36.0,36.00000118258346,0.8374343854855995,0.4878526891456869,0.6511595078948995,1.8288603574391942,2.890257772795198
37.0,37.000001215433,0.8747272645410845,0.48236637850249164,1.495486181360255,2.0959829616402126,2.6064762074022716
38.0,38.000001248282544,0.8576619787808022,0.4878627862717604,1.1015856790936205,2.1270792592439456,2.42980845005834
39.0,39.000001281132086,0.756975563432643,0.5119999590407917,0.9519144373611905,1.409575091625063,2.514177687444091
40.0,40.00000131398163,0.8462249306643003,0.479317202099771,0.9283192922342068,1.9662909155834065,2.7308337690361792
