Frame,Time (ns),RMSD_PTC
0.0,0.0,3.588565324339284e-07
1.0,1.0000000328495406,0.546815589168189
2.0,2.0000000656990813,0.5642773440630047
3.0,3.0000000985486217,0.5404165835858242
4.0,4.000000131398163,0.5802692617032789
5.0,5.000000164247703,0.6295556639427676
6.0,6.000000197097243,0.6244637090809355
7.0,7.000000229946784,0.660817573954777
8.0,8.000000262796325,0.7924471474294241
9.0,9.000000295645865,0.6322266368059128
10.0,10.000000328495407,0.7223409612939065
11.0,11.000000361344947,0.7231291608924154
12.0,12.000000394194487,0.8159130939567976
13.0,13.000000427044029,0.8277936151997628
14.0,14.000000459893569,0.7430578192267149
15.0,15.00000049274311,0.7268989594314813
16.0,16.00000052559265,0.7518503860547684
17.0,17.000000558442192,0.7534778890282504
18.0,18.00000059129173,0.7772009530296698
19.0,19.000000624141272,0.8197643923549142
20.0,20.000000656990814,0.795675568315877
21.0,21.000000689840352,0.8918011975074629
22.0,22.000000722689894,0.8893174371204433
23.0,23.000000755539435,0.8509659285203808
24.0,24.000000788388974,0.8772285780476039
25.0,25.000000821238515,0.9164178009096914
26.0,26.000000854088057,0.8761722722268976
27.0,27.0000008869376,0.9180166606069249
28.0,28.000000919787137,0.9735373742794855
29.0,29.00000095263668,1.0046956232392934
30.0,30.00000098548622,0.9391714384291752
31.0,31.00000101833576,0.9602316791648223
32.0,32.0000010511853,0.9546615575640874
33.0,33.00000108403484,0.9823988553601822
34.0,34.000001116884384,0.9294084881382985
35.0,35.000001149733926,1.053736912414263
36.0,36.00000118258346,0.9816212662711729
37.0,37.000001215433,1.0201885101317072
38.0,38.000001248282544,0.9788762628473228
39.0,39.000001281132086,0.9821022343536868
40.0,40.00000131398163,1.0289201416160711
41.0,41.00000134683117,1.0623689995920829
42.0,42.000001379680704,0.99879549818184
43.0,43.000001412530246,1.0085474973286384
44.0,44.00000144537979,0.9870106920418238
45.0,45.00000147822933,1.0116159564483747
46.0,46.00000151107887,1.0054372152295403
47.0,47.00000154392841,1.0545921578346076
48.0,48.00000157677795,1.0360881188378157
49.0,49.00000160962749,1.0529012662226704
50.0,50.00000164247703,0.9889824903047464
51.0,51.00000167532657,1.0729102196739244
52.0,52.000001708176114,1.0632309285930441
53.0,53.000001741025656,1.0208797321011909
54.0,54.0000017738752,1.0065376875585539
55.0,55.00000180672473,1.039099782299443
56.0,56.000001839574274,1.016685647297678
57.0,57.000001872423816,1.027660607609628
58.0,58.00000190527336,1.002725582073477
59.0,59.0000019381229,1.0179864020582257
60.0,60.00000197097244,0.9610143695228615
61.0,61.000002003821976,1.0009618467016859
62.0,62.00000203667152,0.9866293567554817
63.0,63.00000206952106,1.0339050963713439
64.0,64.0000021023706,1.0445297073741457
65.0,65.00000213522014,1.0131560235968053
66.0,66.00000216806968,1.0589213150036902
67.0,67.00000220091923,1.0607879692323725
68.0,68.00000223376877,1.081706764604792
69.0,69.00000226661831,1.1330167546538614
70.0,70.00000229946785,1.06178488003525
71.0,71.00000233231738,1.0640936170739261
72.0,72.00000236516692,1.0828314740578082
73.0,73.00000239801646,1.0717589869533422
74.0,74.000002430866,1.118676635548851
75.0,75.00000246371555,1.0970700399148685
76.0,76.00000249656509,1.0076284279633247
77.0,77.00000252941463,1.0672464532932227
78.0,78.00000256226417,1.054108330661677
79.0,79.00000259511371,1.0808767758728766
80.0,80.00000262796326,1.0239629037652795
81.0,81.0000026608128,1.1070281512292126
82.0,82.00000269366234,1.097487853428503
83.0,83.00000272651188,1.0827369414953776
84.0,84.00000275936141,1.102635263688426
85.0,85.00000279221095,1.0662932398092408
86.0,86.00000282506049,1.05568485969314
87.0,87.00000285791003,1.0560320882107763
88.0,88.00000289075957,1.0614868872543908
89.0,89.00000292360912,1.0739629757617977
90.0,90.00000295645866,1.1135827059043426
91.0,91.0000029893082,1.100722206670451
92.0,92.00000302215774,1.1249833031450673
93.0,93.00000305500728,1.099019069328484
94.0,94.00000308785683,1.0584949540191932
95.0,95.00000312070637,1.0600602467717328
96.0,96.0000031535559,1.0103881790753835
97.0,97.00000318640544,1.043774628344488
98.0,98.00000321925498,1.0711866867854554
99.0,99.00000325210452,1.1396492625641974
100.0,100.00000328495406,1.1211375482267787
101.0,101.0000033178036,1.147881315284126
102.0,102.00000335065315,1.1208386791302956
103.0,103.00000338350269,1.1319371442796524
104.0,104.00000341635223,1.0574668173370314
105.0,105.00000344920177,1.0644884855093817
106.0,106.00000348205131,1.134355430095851
107.0,107.00000351490085,1.0723234557324643
108.0,108.0000035477504,1.0829620303575762
109.0,109.00000358059992,1.1168439749663996
110.0,110.00000361344946,1.1533197233874501
111.0,111.000003646299,1.0655096341431909
112.0,112.00000367914855,1.0663142340283107
113.0,113.00000371199809,1.123660150872022
114.0,114.00000374484763,1.0174450989974966
115.0,115.00000377769717,1.0752501605608025
116.0,116.00000381054672,1.0647094327832622
117.0,117.00000384339626,1.116613827968626
118.0,118.0000038762458,1.0655182940757257
119.0,119.00000390909534,1.0873234757694186
120.0,120.00000394194488,1.0382259464152144
121.0,121.00000397479442,1.1180819049900441
122.0,122.00000400764395,1.1982943117319884
123.0,123.0000040404935,1.1592747769666265
124.0,124.00000407334304,1.0867469508085301
125.0,125.00000410619258,1.2087383080988663
126.0,126.00000413904212,1.1327519000615647
127.0,127.00000417189166,1.1448272964258461
128.0,128.0000042047412,1.168885501309294
129.0,129.00000423759073,1.1428088024755685
130.0,130.0000042704403,1.041695266671725
131.0,131.0000043032898,1.0720040838081706
132.0,132.00000433613937,1.0977998398861488
133.0,133.0000043689889,1.156237091793889
134.0,134.00000440183845,1.0147977696678931
135.0,135.00000443468798,1.1921299942881607
136.0,136.00000446753754,1.1913423967543812
137.0,137.00000450038706,1.1350168215341387
138.0,138.00000453323662,1.2373850727754026
139.0,139.00000456608615,1.1887861583934847
140.0,140.0000045989357,1.2581831491360527
141.0,141.00000463178523,1.2088497075005562
142.0,142.00000466463476,1.2199554533627084
143.0,143.00000469748431,1.258653908380807
144.0,144.00000473033384,1.2188121913244747
145.0,145.0000047631834,1.3056376546334343
146.0,146.00000479603293,1.2288385246045241
147.0,147.00000482888248,1.2306665638199483
148.0,148.000004861732,1.2663181835158437
149.0,149.00000489458156,1.1842517481937203
150.0,150.0000049274311,1.296717636409376
151.0,151.00000496028065,1.2526228056647557
152.0,152.00000499313018,1.2420946572293807
153.0,153.00000502597973,1.2173646421780684
154.0,154.00000505882926,1.1932262904224764
155.0,155.0000050916788,1.222553325981847
156.0,156.00000512452834,1.187601913177011
157.0,157.00000515737787,1.2506738986459938
158.0,158.00000519022743,1.1999810396360588
159.0,159.00000522307695,1.3271419166253398
160.0,160.0000052559265,1.351208521813416
161.0,161.00000528877604,1.3160645882709807
162.0,162.0000053216256,1.3554026201545668
163.0,163.00000535447512,1.42225419550007
164.0,164.00000538732468,1.3187108546562671
165.0,165.0000054201742,1.3202071258569301
166.0,166.00000545302376,1.4363228587166448
167.0,167.0000054858733,1.3741698211106939
168.0,168.00000551872282,1.4267952717779138
169.0,169.00000555157237,1.3841480531848775
170.0,170.0000055844219,1.4300073877934247
171.0,171.00000561727146,1.3679329382803098
172.0,172.00000565012098,1.4239713809927221
173.0,173.00000568297054,1.4698550323201607
174.0,174.00000571582007,1.4053293275824168
175.0,175.00000574866962,1.4403382452055995
176.0,176.00000578151915,1.3935360582046465
177.0,177.0000058143687,1.3244514167414156
178.0,178.00000584721823,1.3041220984971835
179.0,179.0000058800678,1.3009030532840935
180.0,180.00000591291732,1.3557194430675212
181.0,181.00000594576684,1.356268139090082
182.0,182.0000059786164,1.2932565872910586
183.0,183.00000601146593,1.3787954937759912
184.0,184.00000604431548,1.285287981996795
185.0,185.000006077165,1.2930458771437605
186.0,186.00000611001457,1.3121279241748784
187.0,187.0000061428641,1.2903484628551711
188.0,188.00000617571365,1.3382702566060345
189.0,189.00000620856318,1.3182416856678916
190.0,190.00000624141273,1.3340815160576398
191.0,191.00000627426226,1.2801868694287841
192.0,192.0000063071118,1.3123308819769564
193.0,193.00000633996135,1.307603257752328
194.0,194.00000637281087,1.2770167332092017
195.0,195.00000640566043,1.2833107491439182
196.0,196.00000643850996,1.373936764748947
197.0,197.0000064713595,1.3582949300390945
198.0,198.00000650420904,1.3441942181452793
199.0,199.0000065370586,1.3365424019842256
200.0,200.00000656990812,1.3583437197226884
201.0,201.00000660275768,1.3328730814916947
202.0,202.0000066356072,1.3311078063165458
203.0,203.00000666845676,1.2761592518650766
204.0,204.0000067013063,1.3658603836689223
205.0,205.00000673415582,1.3045591006088004
206.0,206.00000676700537,1.273775632482397
207.0,207.0000067998549,1.2880765035380715
208.0,208.00000683270446,1.2565960734819492
209.0,209.00000686555398,1.280417439048711
210.0,210.00000689840354,1.3084948799265685
211.0,211.00000693125307,1.3213375789242403
212.0,212.00000696410262,1.3035255189197439
213.0,213.00000699695215,1.3220381841905187
214.0,214.0000070298017,1.2501199004372276
215.0,215.00000706265124,1.3097120080260023
216.0,216.0000070955008,1.3082129056369949
217.0,217.00000712835032,1.3470917894707815
218.0,218.00000716119985,1.2604146630661526
219.0,219.0000071940494,1.281729678352588
220.0,220.00000722689893,1.3371989736621726
221.0,221.0000072597485,1.261939384386554
222.0,222.000007292598,1.2831503947415686
223.0,223.00000732544757,1.2867806673433502
224.0,224.0000073582971,1.322621344009606
225.0,225.00000739114665,1.3202222565800439
226.0,226.00000742399618,1.3319037315731632
227.0,227.00000745684574,1.3336928131511727
228.0,228.00000748969526,1.3288095576809256
229.0,229.00000752254482,1.373223154959695
230.0,230.00000755539435,1.322420709822504
231.0,231.00000758824388,1.3320013905298702
232.0,232.00000762109343,1.2830175406362947
233.0,233.00000765394296,1.31916081040469
234.0,234.00000768679251,1.3339869309967003
235.0,235.00000771964204,1.3893062644264735
236.0,236.0000077524916,1.2941486891323486
237.0,237.00000778534113,1.3075232402319223
238.0,238.00000781819068,1.3988777238991545
239.0,239.0000078510402,1.4034768940587012
240.0,240.00000788388977,1.395974805719489
241.0,241.0000079167393,1.3674064708426485
242.0,242.00000794958885,1.3703598991163606
243.0,243.00000798243838,1.4148161253896683
244.0,244.0000080152879,1.3842085862653262
245.0,245.00000804813746,1.3530785513500327
246.0,246.000008080987,1.3976445521663523
247.0,247.00000811383654,1.3693499983828672
248.0,248.00000814668607,1.3893876155714462
249.0,249.00000817953563,1.3822450771886945
250.0,250.00000821238515,1.434159696145918
251.0,251.0000082452347,1.3753471929233496
252.0,252.00000827808424,1.3811519374520511
253.0,253.0000083109338,1.4107903455897115
254.0,254.00000834378332,1.3629915235832715
255.0,255.00000837663288,1.4500949787566804
256.0,256.0000084094824,1.4323541865447351
257.0,257.00000844233193,1.4196914045695384
258.0,258.00000847518146,1.4166929725542432
259.0,259.00000850803104,1.3682576471272305
260.0,260.0000085408806,1.3766230553621375
261.0,261.0000085737301,1.3759843723192648
262.0,262.0000086065796,1.398275054215519
263.0,263.0000086394292,1.3907823391173955
264.0,264.00000867227874,1.3886186560804727
265.0,265.00000870512827,1.3861554495418005
266.0,266.0000087379778,1.3723327155805998
267.0,267.0000087708274,1.3596116444303243
268.0,268.0000088036769,1.3445686290008843
269.0,269.00000883652643,1.4140527417032211
270.0,270.00000886937596,1.4067719774048253
271.0,271.0000089022255,1.3737627911365804
272.0,272.0000089350751,1.3392271961077211
273.0,273.0000089679246,1.3438939783035333
274.0,274.0000090007741,1.4000861928780879
275.0,275.00000903362366,1.3778168974756562
276.0,276.00000906647324,1.311034755591428
277.0,277.00000909932277,1.3917533291368485
278.0,278.0000091321723,1.4372460097003787
279.0,279.0000091650218,1.3348115589054919
280.0,280.0000091978714,1.3022801507401545
281.0,281.00000923072093,1.3370556194603176
282.0,282.00000926357046,1.382878994881215
283.0,283.00000929642,1.3607501944913478
284.0,284.0000093292695,1.3596702945509753
285.0,285.0000093621191,1.3232970500569683
286.0,286.00000939496863,1.2999824801689392
287.0,287.00000942781816,1.374046783767682
288.0,288.0000094606677,1.36596927746362
289.0,289.00000949351727,1.3318363762106897
290.0,290.0000095263668,1.3154121978057831
291.0,291.0000095592163,1.310808595132786
292.0,292.00000959206585,1.3152804454951206
293.0,293.00000962491544,1.2929803735593404
294.0,294.00000965776496,1.3360437780653909
295.0,295.0000096906145,1.2598466883317294
296.0,296.000009723464,1.3426625640384986
297.0,297.00000975631355,1.2657897923884986
298.0,298.00000978916313,1.324043889979069
299.0,299.00000982201266,1.2806152039621062
300.0,300.0000098548622,1.3161987503344317
301.0,301.0000098877117,1.3727740951481804
302.0,302.0000099205613,1.3368139779861181
303.0,303.0000099534108,1.3486758760365407
304.0,304.00000998626035,1.3412156886838917
305.0,305.0000100191099,1.2901912240883129
306.0,306.00001005195946,1.3505432794868861
307.0,307.000010084809,1.3554591886705045
308.0,308.0000101176585,1.3363123918632374
309.0,309.00001015050805,1.3488126547744375
310.0,310.0000101833576,1.355681865901085
311.0,311.00001021620716,1.3483671954987
312.0,312.0000102490567,1.368995906868474
313.0,313.0000102819062,1.346991368806426
314.0,314.00001031475574,1.416915866704696
315.0,315.0000103476053,1.3875441594105342
316.0,316.00001038045485,1.299106438156238
317.0,317.0000104133044,1.2721985057769316
318.0,318.0000104461539,1.2993472373978598
319.0,319.0000104790035,1.2799305205022706
320.0,320.000010511853,1.2927629698937413
321.0,321.00001054470255,1.3755904231103597
322.0,322.0000105775521,1.3058420498006083
323.0,323.0000106104016,1.274095789390148
324.0,324.0000106432512,1.29754917441205
325.0,325.0000106761007,1.3177482528917777
326.0,326.00001070895024,1.3257244036153286
327.0,327.00001074179977,1.3124108763187041
328.0,328.00001077464935,1.3524761501182656
329.0,329.0000108074989,1.3044762833704753
330.0,330.0000108403484,1.2862925508308891
331.0,331.00001087319794,1.3244380530869493
332.0,332.0000109060475,1.2983294927234703
333.0,333.00001093889705,1.312985885178786
334.0,334.0000109717466,1.3885421656213244
335.0,335.0000110045961,1.3401738176202487
336.0,336.00001103744563,1.3499324878918022
337.0,337.0000110702952,1.3187239664905446
338.0,338.00001110314474,1.4000213421223573
339.0,339.00001113599427,1.366143832212031
340.0,340.0000111688438,1.3956369001254816
341.0,341.0000112016934,1.3781502372266434
342.0,342.0000112345429,1.3893975096444524
343.0,343.00001126739244,1.403026153116796
344.0,344.00001130024197,1.3119824750840705
345.0,345.00001133309155,1.3851787005522853
346.0,346.0000113659411,1.3642827446547423
347.0,347.0000113987906,1.3472983039921367
348.0,348.00001143164013,1.4275792546863582
349.0,349.00001146448966,1.4184661550531958
350.0,350.00001149733924,1.400980484189826
351.0,351.0000115301888,1.436773897052609
352.0,352.0000115630383,1.4080413860374217
353.0,353.0000115958878,1.391645442424711
354.0,354.0000116287374,1.4234753022125262
355.0,355.00001166158694,1.3634290786350094
356.0,356.00001169443647,1.4246463259703686
357.0,357.000011727286,1.358463981267685
358.0,358.0000117601356,1.3257694570482794
359.0,359.0000117929851,1.3225862637239099
360.0,360.00001182583463,1.3890471020039894
361.0,361.00001185868416,1.4059561228117288
362.0,362.0000118915337,1.430885572808519
363.0,363.0000119243833,1.3951822051572131
364.0,364.0000119572328,1.4131721024997952
365.0,365.0000119900823,1.3650940930069417
366.0,366.00001202293186,1.3433028537542935
367.0,367.00001205578144,1.4134995334027425
368.0,368.00001208863097,1.372948006434481
369.0,369.0000121214805,1.3403856067877222
370.0,370.00001215433,1.3359493666213016
371.0,371.0000121871796,1.3854220772536134
372.0,372.00001222002913,1.365348915968243
373.0,373.00001225287866,1.4032958446783412
374.0,374.0000122857282,1.310819898206239
375.0,375.0000123185777,1.3331146017540503
376.0,376.0000123514273,1.3280343576769802
377.0,377.00001238427683,1.2953131506310969
378.0,378.00001241712636,1.3540756038690918
379.0,379.0000124499759,1.3401193369322362
380.0,380.00001248282547,1.3668536218009348
381.0,381.000012515675,1.335590376985115
382.0,382.0000125485245,1.4022006860820477
383.0,383.00001258137405,1.288473312665642
384.0,384.0000126142236,1.3376323079475492
385.0,385.00001264707316,1.3517153715450778
386.0,386.0000126799227,1.3271308722233148
387.0,387.0000127127722,1.257663658941936
388.0,388.00001274562175,1.3412217586618347
389.0,389.00001277847133,1.3174575350780804
390.0,390.00001281132086,1.3519259122081582
391.0,391.0000128441704,1.3467263775283935
392.0,392.0000128770199,1.3419063722144882
393.0,393.0000129098695,1.3489295998081001
394.0,394.000012942719,1.322573550674398
395.0,395.00001297556855,1.2674855249873713
396.0,396.0000130084181,1.3117501569613341
397.0,397.0000130412676,1.356182612115406
398.0,398.0000130741172,1.4181914211696312
399.0,399.0000131069667,1.3872502107313347
400.0,400.00001313981625,1.4015971799196356
401.0,401.0000131726658,1.363957845903295
402.0,402.00001320551536,1.3550473944685317
403.0,403.0000132383649,1.4393145942695285
404.0,404.0000132712144,1.347384817333153
405.0,405.00001330406394,1.4026975238747192
406.0,406.0000133369135,1.409244277983292
407.0,407.00001336976305,1.3709704305079404
408.0,408.0000134026126,1.3030425199021785
409.0,409.0000134354621,1.310006632414671
410.0,410.00001346831164,1.3277585935162497
411.0,411.0000135011612,1.27868075637979
412.0,412.00001353401075,1.3207653031031168
413.0,413.0000135668603,1.3774824663152827
414.0,414.0000135997098,1.2845551958432149
415.0,415.0000136325594,1.2636341670232132
416.0,416.0000136654089,1.3103650136424552
417.0,417.00001369825844,1.3136099881001058
418.0,418.00001373110797,1.3489979344576712
419.0,419.00001376395755,1.3456256974295142
420.0,420.0000137968071,1.3174906888185696
421.0,421.0000138296566,1.3044880858870946
422.0,422.00001386250614,1.3387632946908847
423.0,423.00001389535566,1.31937958346284
424.0,424.00001392820525,1.3385009699115078
425.0,425.0000139610548,1.3269775101680719
426.0,426.0000139939043,1.2979554632816628
427.0,427.00001402675383,1.3415247022419292
428.0,428.0000140596034,1.363049271945123
429.0,429.00001409245294,1.3639082362129749
430.0,430.00001412530247,1.3688697263419445
431.0,431.000014158152,1.3194526408883347
432.0,432.0000141910016,1.356703433546265
433.0,433.0000142238511,1.386207390833442
434.0,434.00001425670064,1.3466853556572933
435.0,435.00001428955017,1.3704889962269304
436.0,436.0000143223997,1.3573979476793356
437.0,437.0000143552493,1.3154804512529326
438.0,438.0000143880988,1.3736681080208417
439.0,439.00001442094833,1.3696975374737115
440.0,440.00001445379786,1.3734863472058194
441.0,441.00001448664744,1.3705983769457297
442.0,442.000014519497,1.3138301009503603
443.0,443.0000145523465,1.375600362260532
444.0,444.000014585196,1.3956350414816285
445.0,445.0000146180456,1.3003491089887602
446.0,446.00001465089514,1.2824398331569027
447.0,447.00001468374467,1.3166722193719687
448.0,448.0000147165942,1.3464204926816297
449.0,449.0000147494437,1.4409272830395574
450.0,450.0000147822933,1.4034155115686962
451.0,451.00001481514283,1.3708474084590312
452.0,452.00001484799236,1.351825240295247
453.0,453.0000148808419,1.3434236613295514
454.0,454.0000149136915,1.3533629500827853
455.0,455.000014946541,1.37260520818225
456.0,456.0000149793905,1.3375761559541364
457.0,457.00001501224006,1.430885636908241
458.0,458.00001504508964,1.4071551842320946
459.0,459.00001507793917,1.3478023604314564
460.0,460.0000151107887,1.3674122206615322
461.0,461.0000151436382,1.3332045945434414
462.0,462.00001517648775,1.4063114305998876
463.0,463.00001520933733,1.4217971203227484
464.0,464.00001524218686,1.3576182975270126
465.0,465.0000152750364,1.355336111888093
466.0,466.0000153078859,1.3680540632769618
467.0,467.0000153407355,1.4205941942694764
468.0,468.00001537358503,1.3865116436710827
469.0,469.00001540643456,1.4075041053412594
470.0,470.0000154392841,1.321174675071792
471.0,471.00001547213367,1.3409020988100557
472.0,472.0000155049832,1.3217609619629977
473.0,473.0000155378327,1.324957032625335
474.0,474.00001557068225,1.3642617507461658
475.0,475.0000156035318,1.3439482962629479
476.0,476.00001563638136,1.328760550293806
477.0,477.0000156692309,1.3371190840555967
478.0,478.0000157020804,1.4388354547992488
479.0,479.00001573492995,1.3404238164025741
480.0,480.00001576777953,1.4218566817124096
481.0,481.00001580062906,1.3613242420737888
482.0,482.0000158334786,1.416685974273903
483.0,483.0000158663281,1.343584480965419
484.0,484.0000158991777,1.4018911170190813
485.0,485.0000159320272,1.4150566795677515
486.0,486.00001596487675,1.4350895759564197
487.0,487.0000159977263,1.3822610282431105
488.0,488.0000160305758,1.4295217009643055
489.0,489.0000160634254,1.387148091489546
490.0,490.0000160962749,1.3791068338175492
491.0,491.00001612912445,1.3912390746438499
492.0,492.000016161974,1.4397471829895474
493.0,493.00001619482356,1.3969956276528899
494.0,494.0000162276731,1.3910503010807516
495.0,495.0000162605226,1.380587685727522
496.0,496.00001629337214,1.3788892016777765
497.0,497.0000163262217,1.41409267586384
498.0,498.00001635907125,1.4614348200812741
499.0,499.0000163919208,1.4789248139109343
500.0,500.0000164247703,1.4474167243922644
501.0,501.00001645761984,1.4296097470001126
502.0,502.0000164904694,1.4216568037969737
503.0,503.00001652331895,1.4402877102694895
504.0,504.0000165561685,1.4671710801010074
505.0,505.000016589018,1.4864698012398923
506.0,506.0000166218676,1.530493863376842
507.0,507.0000166547171,1.4595416255728788
508.0,508.00001668756664,1.459465207592337
509.0,509.00001672041617,1.4638491165150804
510.0,510.00001675326575,1.5038377752601937
511.0,511.0000167861153,1.4739902180189812
512.0,512.0000168189648,1.3770780430147147
513.0,513.0000168518144,1.3546836557867228
514.0,514.0000168846639,1.4564459437978727
515.0,515.0000169175134,1.4816964022771133
516.0,516.0000169503629,1.4616349628149943
517.0,517.0000169832125,1.4238587824828177
518.0,518.0000170160621,1.49594997924096
519.0,519.0000170489116,1.4521673516969396
