Frame,Time (ns),RMSD
0.0,0.0,3.7337180373581815e-06
1.0,1.0000000328495406,1.300688149786364
2.0,2.0000000656990813,1.3539835194522054
3.0,3.0000000985486217,1.6005047459595225
4.0,4.000000131398163,1.628120491228599
5.0,5.000000164247703,1.5865713827012755
6.0,6.000000197097243,1.6930520386412553
7.0,7.000000229946784,1.7858399073697797
8.0,8.000000262796325,1.7618778543166322
9.0,9.000000295645865,1.8306393270620884
10.0,10.000000328495407,1.6927418103607526
11.0,11.000000361344947,1.7980431178436467
12.0,12.000000394194487,1.849641220025871
13.0,13.000000427044029,1.8475846162343215
14.0,14.000000459893569,1.8763044902171155
15.0,15.00000049274311,1.9785419985128028
16.0,16.00000052559265,2.0048781299561793
17.0,17.000000558442192,2.0123998098375875
18.0,18.00000059129173,2.3959206640541773
19.0,19.000000624141272,2.275018209557808
20.0,20.000000656990814,2.4289424937642727
21.0,21.000000689840352,2.390118508831988
22.0,22.000000722689894,2.462630025355498
23.0,23.000000755539435,2.5845600939191584
24.0,24.000000788388974,2.492256390263713
25.0,25.000000821238515,2.4098262677940148
26.0,26.000000854088057,2.3301635242511853
27.0,27.0000008869376,2.321047961265777
28.0,28.000000919787137,2.4934588853448694
29.0,29.00000095263668,2.2791492321404463
30.0,30.00000098548622,2.2332137054334016
31.0,31.00000101833576,2.2117150556487797
32.0,32.0000010511853,2.2689766158542137
33.0,33.00000108403484,2.2713336748997324
34.0,34.000001116884384,2.189950754922451
35.0,35.000001149733926,2.307961618227332
36.0,36.00000118258346,2.290024954608642
37.0,37.000001215433,2.573564523219863
38.0,38.000001248282544,2.56195386878256
39.0,39.000001281132086,2.5238699793116055
40.0,40.00000131398163,2.322640378510226
41.0,41.00000134683117,2.327091360074698
42.0,42.000001379680704,2.417923286335018
43.0,43.000001412530246,2.5015215873832974
44.0,44.00000144537979,2.434581321460108
45.0,45.00000147822933,2.3978224974767173
46.0,46.00000151107887,2.3335096684874013
47.0,47.00000154392841,2.444669822945288
48.0,48.00000157677795,2.380148365813783
49.0,49.00000160962749,2.487333865618956
50.0,50.00000164247703,2.5629122939125826
51.0,51.00000167532657,2.696769370398227
52.0,52.000001708176114,2.737276103562073
53.0,53.000001741025656,2.7022258067119003
54.0,54.0000017738752,2.743698653629209
55.0,55.00000180672473,2.6466187827390315
56.0,56.000001839574274,2.7296411689799105
57.0,57.000001872423816,2.8091109342290386
58.0,58.00000190527336,2.6228967016056908
59.0,59.0000019381229,2.651203928653636
60.0,60.00000197097244,2.7446205782604856
61.0,61.000002003821976,3.008332755187249
62.0,62.00000203667152,3.011218679165685
63.0,63.00000206952106,3.0767364664954466
64.0,64.0000021023706,2.8812930850355323
65.0,65.00000213522014,2.875116335541026
66.0,66.00000216806968,3.0059295185255688
67.0,67.00000220091923,2.9696861223631803
68.0,68.00000223376877,2.9133296475435744
69.0,69.00000226661831,2.8967522563621344
70.0,70.00000229946785,3.1221776398946943
71.0,71.00000233231738,3.2583533756685106
72.0,72.00000236516692,3.1241646502198037
73.0,73.00000239801646,3.3261118787008868
74.0,74.000002430866,3.308550091835076
75.0,75.00000246371555,3.288981151945487
76.0,76.00000249656509,3.4043427295053608
77.0,77.00000252941463,3.46702461004533
78.0,78.00000256226417,3.6235434140458245
79.0,79.00000259511371,3.5264407737124066
80.0,80.00000262796326,3.4752499067607348
81.0,81.0000026608128,3.2811007944403503
82.0,82.00000269366234,3.3625143220051807
83.0,83.00000272651188,3.298374303233917
84.0,84.00000275936141,3.3286531333057914
85.0,85.00000279221095,3.5565887137879986
86.0,86.00000282506049,3.757274033616151
87.0,87.00000285791003,3.706889199731388
88.0,88.00000289075957,3.730662578345944
89.0,89.00000292360912,3.9408699127157854
90.0,90.00000295645866,3.5784301055081995
91.0,91.0000029893082,3.7981277283555213
92.0,92.00000302215774,3.610258276641143
93.0,93.00000305500728,3.562443832541828
94.0,94.00000308785683,3.3330642195961198
95.0,95.00000312070637,3.2733490983476234
96.0,96.0000031535559,2.911762459367843
97.0,97.00000318640544,3.279226885922544
98.0,98.00000321925498,3.274743030628173
99.0,99.00000325210452,3.06694586363988
100.0,100.00000328495406,3.1367144070612563
101.0,101.0000033178036,3.0730048560348004
102.0,102.00000335065315,3.35741124570471
103.0,103.00000338350269,3.2803343533971665
104.0,104.00000341635223,3.3515645534860545
105.0,105.00000344920177,3.486507383979833
106.0,106.00000348205131,3.425266500637639
107.0,107.00000351490085,3.3557625099940243
108.0,108.0000035477504,3.323777297038392
109.0,109.00000358059992,3.3668468634433246
110.0,110.00000361344946,3.2470571534652604
111.0,111.000003646299,3.345037085813411
112.0,112.00000367914855,3.0532329264298053
113.0,113.00000371199809,3.130759174359527
114.0,114.00000374484763,3.1283210139263096
115.0,115.00000377769717,2.836717776392405
116.0,116.00000381054672,2.7958261610352695
117.0,117.00000384339626,2.8849060048608823
118.0,118.0000038762458,3.178666591498468
119.0,119.00000390909534,2.899429850196332
120.0,120.00000394194488,2.9116125073074066
121.0,121.00000397479442,2.9406954700644814
122.0,122.00000400764395,2.8853352472810414
123.0,123.0000040404935,2.841354030453673
124.0,124.00000407334304,2.8402981472041082
125.0,125.00000410619258,2.732282789410311
126.0,126.00000413904212,2.7194516805799283
127.0,127.00000417189166,2.7378688003643705
128.0,128.0000042047412,2.678494717213957
129.0,129.00000423759073,2.688128026480244
130.0,130.0000042704403,2.7597812918448144
131.0,131.0000043032898,2.801372086951694
132.0,132.00000433613937,3.048474957378952
133.0,133.0000043689889,3.2409735221845324
134.0,134.00000440183845,3.295321694175984
135.0,135.00000443468798,3.3210664052866683
136.0,136.00000446753754,3.328180006424123
137.0,137.00000450038706,3.2403806292344717
138.0,138.00000453323662,3.2600386720920356
139.0,139.00000456608615,3.2948613073253576
140.0,140.0000045989357,3.2264172154590747
141.0,141.00000463178523,3.3411459152285405
142.0,142.00000466463476,3.094647102988623
143.0,143.00000469748431,2.9592114374726433
144.0,144.00000473033384,3.3279397261668877
145.0,145.0000047631834,3.352812524673544
146.0,146.00000479603293,3.5238953574346206
