Frame,Time (ns),RMSD_PTC,A,C,D,E
0.0,0.0,7.375614082684811e-07,0.0,0.0,0.0,0.0
1.0,1.0000000328495406,0.5449689483784862,0.4756034940418906,1.6619825180708356,0.6711659632877385,0.6800118052379827
2.0,2.0000000656990813,0.5326535646142898,0.46845717690035993,1.0310677291159034,0.8600199344592462,0.7497166101415099
3.0,3.0000000985486217,0.4848998370792973,0.44948659150016,0.9236875193238365,0.6961067558636863,0.4412504202819506
4.0,4.000000131398163,0.5110091130118622,0.44072886917976295,1.358572078781808,0.7274712511007151,0.7653109590678282
5.0,5.000000164247703,0.5723990499991697,0.4607820749735389,0.7280480066401526,0.6588374029145513,1.8767688181050974
6.0,6.000000197097243,0.5078134443772188,0.4287044167952909,0.800135591413257,0.9041975351726248,0.9120535975036668
7.0,7.000000229946784,0.5168078687682257,0.43931477565488664,1.1709738450638472,0.9058890796198976,0.61360234805262
8.0,8.000000262796325,0.49553852710012747,0.43776223696899846,1.3458465286216232,0.6752345415761261,0.5747208501278784
9.0,9.000000295645865,0.4977234224063608,0.4536633434315986,0.7887356308184971,0.7619553150585262,0.6511454449781025
10.0,10.000000328495407,0.5042521871831448,0.42484666087213563,1.4198717327525725,0.7943244811681536,0.6220095420192759
11.0,11.000000361344947,0.5142108848362691,0.46692101966623645,0.8312373255498609,0.7568508080350187,0.7819339751779467
12.0,12.000000394194487,0.48858828518167347,0.42083983928335106,1.4616914812645745,0.654649853028031,0.6306904287855274
13.0,13.000000427044029,0.5243956153683803,0.47033714705017926,1.3576933186937234,0.6412948513995165,0.7422805494875161
14.0,14.000000459893569,0.5175401893424445,0.4959748565670306,1.0186777409422503,0.6169975088916233,0.37224389384755174
15.0,15.00000049274311,0.504408814098543,0.4577478175042031,1.3988140889836511,0.6194053873258443,0.426232233291942
16.0,16.00000052559265,0.527469473312844,0.46133116022680576,1.4964501598285975,0.6863597106773903,0.7110758158392875
17.0,17.000000558442192,0.534196589627454,0.4716395629573138,0.5979690078187685,0.8856731148729305,0.9370011404965054
18.0,18.00000059129173,0.5014445389668302,0.4808362701529169,0.7519731352902457,0.6185219944239772,0.5716192290937193
19.0,19.000000624141272,0.46695888138318387,0.4265391856535921,1.0363384013453023,0.4894797885468518,0.849472386967429
20.0,20.000000656990814,0.5330224288512405,0.500444042843841,0.7140022099300559,0.8030248672418706,0.47604752502431613
21.0,21.000000689840352,0.5251949098719597,0.4743554175292132,0.9579865758770219,0.7876420250137744,0.7220320546969319
22.0,22.000000722689894,0.5186048669853008,0.4642228951393288,1.1204667880797727,0.7474633962142249,0.7164605586803753
23.0,23.000000755539435,0.5489970443131287,0.5063638049115379,1.2080041445681828,0.6869504199298656,0.6961372298502364
24.0,24.000000788388974,0.47648796909958024,0.4565144604001131,0.47942696068095064,0.6055663421149279,0.6607659793600417
25.0,25.000000821238515,0.47958226960348915,0.4557252168124908,1.0047753049355668,0.5387823540498027,0.49868088041239694
26.0,26.000000854088057,0.47076863654070567,0.4474830163391903,0.5068056014168553,0.6309039085931906,0.6306069989422929
27.0,27.0000008869376,0.4961276867485457,0.447483619825616,1.2660704962648048,0.6350763978532759,0.6005852665677756
28.0,28.000000919787137,0.4568363460022912,0.4357998653339772,0.6038479215206668,0.5914706596289037,0.5628118821440137
29.0,29.00000095263668,0.5454289028403552,0.4873756011858048,0.910325549385762,0.6942658093716352,1.1532640948905368
30.0,30.00000098548622,0.4517375376805014,0.42077582524841267,0.7664702015526491,0.6239588889073746,0.5485497565358428
31.0,31.00000101833576,0.5626165158279426,0.5172310346075795,1.3100728804922397,0.6665038931282448,0.760589031682581
32.0,32.0000010511853,0.5150380106511752,0.45930936933462346,0.7458687375771859,0.7536357883673277,0.9825341156386361
33.0,33.00000108403484,0.5341100536770869,0.499995944736319,1.386981109665419,0.45762078960050295,0.7075527101030251
34.0,34.000001116884384,0.5455002678274403,0.44251719132389283,1.8773646578026841,0.7779295991830236,0.7170599472741621
35.0,35.000001149733926,0.4871527162320114,0.4758544945263562,0.6883739432368602,0.5649553042001968,0.44973383172415415
36.0,36.00000118258346,0.5225849680189132,0.4650520733696509,1.4900477955576539,0.6159194569371172,0.6870522468490643
37.0,37.000001215433,0.4802528434339431,0.43982647842656636,1.326338113533424,0.46698695026495646,0.6407782286390532
38.0,38.000001248282544,0.5100796091666385,0.47058766139844926,0.4657945319967493,0.756270453919879,0.8192153211925663
39.0,39.000001281132086,0.49279401643612847,0.44922394420185197,1.154526776845898,0.5782921243084983,0.7469606926066322
40.0,40.00000131398163,0.5163187056973184,0.4811750613389971,0.9764565326299016,0.7112460617650841,0.5186080156115556
41.0,41.00000134683117,0.4840492359481916,0.45278277675011974,1.1576732275971204,0.5241725742541604,0.5540378160474991
42.0,42.000001379680704,0.5637096099853842,0.48033390550730193,0.6251951390320252,1.1565909636536278,0.5260291161184376
43.0,43.000001412530246,0.518888277838547,0.4641631975764078,0.844740501878642,0.6401606805224028,1.1330710355240452
44.0,44.00000144537979,0.5169146696680237,0.46327671209169907,1.077291010102295,0.8151263781609727,0.5096376719868142
45.0,45.00000147822933,0.5397889885628943,0.47923273770066865,1.3911505527547872,0.7216780257363183,0.7190731337519409
46.0,46.00000151107887,0.4857838565830863,0.4571958226370024,0.8020448636923903,0.6397098147473523,0.5891969704890954
47.0,47.00000154392841,0.5375746836507196,0.45994066408634443,1.635419990919363,0.7759440867896826,0.5386338123521975
48.0,48.00000157677795,0.5113896371068595,0.47075713193794355,0.8842932271590691,0.7496791696618267,0.6030119311754343
49.0,49.00000160962749,0.509091735929878,0.4454723502743259,1.052956289076811,0.8462079362140723,0.6142209161009693
50.0,50.00000164247703,0.48376414001337015,0.44676046910691025,0.5170009057744627,0.7117623686605958,0.7509080902673294
51.0,51.00000167532657,0.4800411144405867,0.46505339711821614,0.6694745535609337,0.6100839124879267,0.3886800610177053
52.0,52.000001708176114,0.5278512428679055,0.4853524079607465,0.8857700595766921,0.7885257392382765,0.6127370125684547
53.0,53.000001741025656,0.4975891261325747,0.4565219465629655,0.7524750933758513,0.8071115658853396,0.4312859120776611
54.0,54.0000017738752,0.4889058506054821,0.45393449855457696,0.7293045534010388,0.6130849041999666,0.8438061228741941
55.0,55.00000180672473,0.49130932746041034,0.4448023964617488,0.7425674099045012,0.8000742246253515,0.5792504452461159
56.0,56.000001839574274,0.4902714018943821,0.43259837244072397,0.7203789407068885,0.7313040094727095,0.9680869089275457
57.0,57.000001872423816,0.5586484499231218,0.5006564245016649,1.6867100748211854,0.6024420929076287,0.6424477106474594
58.0,58.00000190527336,0.6365892549847709,0.5074975983124109,1.671945006278553,0.9894569579850907,1.381816446383934
59.0,59.0000019381229,0.49702504982285023,0.4798894052838816,1.0212047608874328,0.5270769146871063,0.3986838270716486
60.0,60.00000197097244,0.5584537629061327,0.4993217129922509,0.4920768200609515,0.9472391815295187,0.8701446406028265
61.0,61.000002003821976,0.49731468648000504,0.4725655960952297,0.29410456727734363,0.6678337325038409,0.7594963318330284
62.0,62.00000203667152,0.5139002901865841,0.47338390682223525,0.49032797708817316,0.6500671725302358,1.0538439211756614
63.0,63.00000206952106,0.531437163426919,0.49905546382898636,0.5095075145055202,0.6886323597729899,0.9120092625264428
64.0,64.0000021023706,0.5757828172520792,0.5293547624784033,1.0520312335234718,0.6816737646224196,1.0331176360929917
65.0,65.00000213522014,0.5317422172268436,0.49118032517911037,1.3155491744848165,0.6677439679638236,0.4272029218887144
66.0,66.00000216806968,0.5396245121390482,0.4913846742220761,1.2980751659282719,0.7352640984701029,0.505218751377886
67.0,67.00000220091923,0.5324054136468189,0.47352752043378815,1.1956408660321618,0.6780094453354353,0.9514256169360267
68.0,68.00000223376877,0.4762852181329211,0.46093313747029246,0.5116518254471847,0.5306094762624712,0.713117306875504
69.0,69.00000226661831,0.4713699299199015,0.474966017244405,0.607129259555782,0.43200038667184865,0.3358418899873401
70.0,70.00000229946785,0.505701229842299,0.4817700692428401,0.8089409706405984,0.5784820119961441,0.7210900939711907
71.0,71.00000233231738,0.5185875669819344,0.49655878045494994,0.6396434039816932,0.6367911696216185,0.7155186505318046
72.0,72.00000236516692,0.5140287390045533,0.48753903249008307,0.673084910663044,0.715414769195617,0.5562506396766241
73.0,73.00000239801646,0.5208105955402179,0.4741107864364883,1.1943691792983249,0.6487377145518111,0.746934256054113
74.0,74.000002430866,0.5422532368103629,0.4925680089559848,1.5507054019102928,0.6146531318514208,0.5240017481301769
75.0,75.00000246371555,0.5028664558472838,0.4454285094259811,1.586345547076338,0.5414785195919539,0.5856248381339805
76.0,76.00000249656509,0.5175071431249366,0.45945904046640934,1.4796894927661912,0.6493026263523427,0.5946071167928856
77.0,77.00000252941463,0.5189568524116434,0.4593566489739849,0.8066296994162698,0.6551569692005431,1.1898055921819903
78.0,78.00000256226417,0.554788068405671,0.4899781915492357,1.39933648991693,0.8351774237385355,0.5384207732202747
79.0,79.00000259511371,0.5361972166700374,0.47528459612669577,1.5805031138450205,0.6600512204045972,0.59098922428864
80.0,80.00000262796326,0.512293651104277,0.47171895614902787,1.0667771361167049,0.6901404136720589,0.5995750773220377
81.0,81.0000026608128,0.533046042980664,0.47311091179391657,1.4605947598728728,0.7209521110091601,0.5590322825315707
82.0,82.00000269366234,0.5910529558927674,0.4697940344491561,1.7608013022158204,1.043234989472082,0.7584592876567431
83.0,83.00000272651188,0.5019996561854126,0.4472823582611242,0.3388698242223023,0.886687601947905,0.7391884492419653
84.0,84.00000275936141,0.5220858473970331,0.45639439045554825,1.3206146890168633,0.8049794759670705,0.5518357920013315
85.0,85.00000279221095,0.5719498933751456,0.47987749693131737,1.61959778849002,0.9351362582247491,0.6093680341290091
86.0,86.00000282506049,0.4875364631719701,0.44320165972973646,0.6248663662794227,0.743764420273469,0.7664709387514262
