Frame,Time (ns),RMSD_ribosome
0.0,0.0,6.0204394353306105e-06
1.0,1.0000000328495406,1.0821810544587491
2.0,2.0000000656990813,1.1456488475620314
3.0,3.0000000985486217,1.1468320164255033
4.0,4.000000131398163,1.2448101184309386
5.0,5.000000164247703,1.1599351105604805
6.0,6.000000197097243,1.2004794250084283
7.0,7.000000229946784,1.2087744560734959
8.0,8.000000262796325,1.2152296267042548
9.0,9.000000295645865,1.2349003875027047
10.0,10.000000328495407,1.2345935607911633
11.0,11.000000361344947,1.2722445776429518
12.0,12.000000394194487,1.2688895618594334
13.0,13.000000427044029,1.293199359452064
14.0,14.000000459893569,1.2954536278130302
15.0,15.00000049274311,1.2920591382692501
16.0,16.00000052559265,1.3650690886560948
17.0,17.000000558442192,1.343175699765888
18.0,18.00000059129173,1.3028547829443196
19.0,19.000000624141272,1.3465700059090042
20.0,20.000000656990814,1.343942234097078
21.0,21.000000689840352,1.4081659732243805
22.0,22.000000722689894,1.47193948404885
23.0,23.000000755539435,1.6190411066566612
24.0,24.000000788388974,1.6831819452623258
25.0,25.000000821238515,1.7619109285916068
26.0,26.000000854088057,1.7731757312414331
27.0,27.0000008869376,1.5435130773203334
28.0,28.000000919787137,1.6564581421256848
29.0,29.00000095263668,1.671213219895771
30.0,30.00000098548622,1.7055912514472136
31.0,31.00000101833576,1.5921820588026259
32.0,32.0000010511853,1.5699917974544289
33.0,33.00000108403484,1.4158692300236626
34.0,34.000001116884384,1.4061021853161944
35.0,35.000001149733926,1.4596019507707638
36.0,36.00000118258346,1.4450082703215694
37.0,37.000001215433,1.46234387832891
38.0,38.000001248282544,1.4006455384300185
39.0,39.000001281132086,1.3988072591006528
40.0,40.00000131398163,1.3584157306788582
41.0,41.00000134683117,1.3956735992176794
42.0,42.000001379680704,1.492485277872146
43.0,43.000001412530246,1.407243899631394
44.0,44.00000144537979,1.4395941464780986
45.0,45.00000147822933,1.4791789446298296
46.0,46.00000151107887,1.402669303827359
47.0,47.00000154392841,1.40147313482022
48.0,48.00000157677795,1.4006218202766676
49.0,49.00000160962749,1.465607726776107
50.0,50.00000164247703,1.5851667968772951
51.0,51.00000167532657,1.4528135281316468
52.0,52.000001708176114,1.4668358417910932
53.0,53.000001741025656,1.5075758448142487
54.0,54.0000017738752,1.4875937384607312
55.0,55.00000180672473,1.4909333301504615
56.0,56.000001839574274,1.4484947632426939
57.0,57.000001872423816,1.5147714479643961
58.0,58.00000190527336,1.5218167407524656
59.0,59.0000019381229,1.5414947412825883
60.0,60.00000197097244,1.471351297315652
61.0,61.000002003821976,1.4838205142821403
62.0,62.00000203667152,1.4416456876224895
63.0,63.00000206952106,1.5182834880515896
64.0,64.0000021023706,1.5524667682359043
65.0,65.00000213522014,1.47491429111271
66.0,66.00000216806968,1.4665747923852765
67.0,67.00000220091923,1.4746867560400616
68.0,68.00000223376877,1.4656014397840726
69.0,69.00000226661831,1.4993841961280374
70.0,70.00000229946785,1.4284210181544887
71.0,71.00000233231738,1.5013027569514446
72.0,72.00000236516692,1.4483462439351293
73.0,73.00000239801646,1.544865322563328
74.0,74.000002430866,1.4906568863641665
75.0,75.00000246371555,1.4948211419777098
76.0,76.00000249656509,1.526938166524833
77.0,77.00000252941463,1.4806810825933925
78.0,78.00000256226417,1.5713965713717875
79.0,79.00000259511371,1.5435966443032751
80.0,80.00000262796326,1.5735571180875199
81.0,81.0000026608128,1.5084050198918975
82.0,82.00000269366234,1.5011591595659655
83.0,83.00000272651188,1.5328881978010367
84.0,84.00000275936141,1.6036582790104927
85.0,85.00000279221095,1.594869595300302
86.0,86.00000282506049,1.5820171127928124
87.0,87.00000285791003,1.6698397590995508
88.0,88.00000289075957,1.6340784947978326
89.0,89.00000292360912,1.602491310071077
