replica_0,replica_1,replica_2,replica_3
99.77478032695493,99.12565940388527,100.38237005685868,99.13990333146842
100.61258432817586,99.88186991341499,100.87355101866972,98.93054110687757
100.51808394551631,100.1143841095841,101.2556940947739,99.24620692102896
100.63005735346114,100.19964627974329,101.17574467626345,98.47432964399226
100.8185389423001,99.78948522261422,101.1518670135075,99.07768977133003
101.10434726432192,99.67853398205033,100.92244128608914,99.0286087745004
100.38420411495167,100.15365305912529,101.20566806604192,99.30270890839374
100.46464854571096,99.74286116551488,101.61258507926826,98.7225160720375
100.83490772230711,98.46624933188005,101.31405253357143,98.06070717841601
100.80992333049151,99.8156564020028,100.70773866518475,98.96875250122912
99.92548429450562,99.45823226369724,100.95891229631943,98.91510332263563
100.50338201657318,99.92116965909713,100.54124322745052,99.40461016832647
100.18992888636038,99.17260633629047,101.09683958792752,98.79813675371341
101.18408465536372,99.93346279281698,101.17459504336102,98.71706835462304
100.9208013655796,99.60861049214513,100.99717860222479,98.68925833294423
100.5779895526953,99.28350565486298,100.49843608754286,98.79267928929563
100.97743169963518,100.38918728689337,100.60453569313225,98.7656385093963
100.67976214015422,100.14918446323883,101.05877866062775,98.52500185164615
100.1543382724758,100.90841530187352,101.43371187677613,98.862575833667
100.55408757106342,99.69100260751767,101.07368002592257,98.30288813163277
101.07299970888354,100.49436374399427,100.98059911648117,98.58926272678048
101.1519505531871,100.74161214668943,100.42824904862815,98.56992780741261
101.06888130163112,100.39055352836819,100.15309968536405,98.32986417806666
100.93791141696207,100.98100874371058,100.62546119510769,97.64173817234206
101.27687020673739,100.87539672370431,100.2029297188249,98.40256140404473
100.77060165919507,99.98861813814638,100.4192008400369,97.91591598896939
100.43985506549298,100.41363123968692,100.42414637441588,98.3215081698777
101.37135430924434,100.42080593816584,100.50229400959466,99.00269073029442
100.66510979129775,100.017570025117,100.52310660654213,97.90340357101356
100.98578081235458,100.4214517993459,101.24430099005619,98.8196762518642
101.01122966996795,100.37094324047374,100.7305734344865,98.01570401534902
100.89350314836918,100.80981033480538,100.56384580960979,98.97911005335672
100.85765912734334,99.59652070930977,100.3723432525935,98.50415602116341
100.90410442935834,100.10438312099552,101.4105870456574,97.95953917019011
101.07022799876994,99.80588637229194,100.15042563724258,98.6542366012121
101.02616863430664,100.80609193126968,101.43518048789339,97.85747479728694
101.08929121362513,100.32745744644625,100.69871958373398,97.9672505378643
101.0473036728261,100.18757028146786,101.09069020603863,97.95920726997673
101.20707371114013,100.22412758429756,101.1610051785505,97.78105071181118
100.71923186640389,100.30341417824364,100.81614945857443,98.37417109182782
100.73649464585732,100.55740773440398,100.50310328497113,98.23547508893252
101.37577400326735,100.50978857111501,100.95971670744757,97.7990013288641
100.78153406616863,100.43516972106345,100.61475765230765,98.53642709545261
101.03676945318026,99.63486106130006,101.17275268128566,98.19050666546563
101.2416747552854,100.69341426479284,101.05029873096741,97.71294512902868
101.2801801761663,100.94681247743823,100.65859487040383,97.72455492178413
101.33240039028016,100.32606023809093,100.61391507477147,99.06721612930593
101.0941946766309,100.85633686968774,100.94398717048672,97.62919688422345
101.35406721466966,101.51744273658588,101.31272908141382,97.56255908540338
101.63939462177716,100.74841910464193,100.48567133670683,97.71196811166013
101.09926614109787,100.86405751138575,100.42801292202749,98.42734432305687
101.35335837123482,100.2220992600208,100.1670384039498,97.23568886910672
101.75182730900757,100.57910475180742,101.1189699081022,97.04262224811399
100.5093318240099,100.44193341208208,100.65109232851735,97.93931012736175
100.8930849476182,100.41536565256669,100.68877718269621,96.98412796443345
101.32553983289999,101.14292318541979,100.93105579993428,97.90881155076652
101.97934888538302,99.57000990140632,101.5126940905975,97.406484529973
100.59149728402485,100.76470845776765,100.59152334118056,98.09793925921527
101.39758086380728,101.24202729783995,100.57508432170593,97.78122994704528
100.68987801627107,100.29063049506503,100.77971675087267,97.54270910250808
100.90813793647222,99.78452258330066,101.22668556685028,97.70258403500372
100.74537754950404,100.28427876256464,101.25405578592634,98.40493476488233
100.97977203648237,101.11087802964623,101.32498430823142,97.07284431384444
100.8610730306829,100.70637449016705,101.38217854466417,98.2833984360166
100.20861964761988,101.1819602572377,100.81894226191162,97.79936412350074
101.30808659890326,100.11173119821612,101.40611890692236,97.17323315202526
101.06912749967648,100.38454870728465,101.62327825322642,97.58331435235499
100.61800029453354,100.86784705376327,100.92512030615272,97.8732084508115
100.84933882502162,101.12997261287401,100.66863185089521,97.62773595446531
99.81891429789941,100.1027406019782,100.26840519611159,97.43369936012465
101.22332572783621,100.62741657362118,100.70033656886645,97.23589628033446
101.3588097186339,101.75249530223489,101.19834141474996,98.29669056418932
101.3814661477047,100.99019028280128,100.74029474474375,97.57787092892059
101.16022458127786,101.15242307495188,100.68999096706102,97.11156981907519
101.33439354410297,100.85395316948691,100.44646779791684,96.94506732291319
101.02737857141197,101.89171581972217,100.29071206186008,97.27625206029312
101.32205084240545,101.25472695170741,101.86092185305262,97.41669731995239
100.4538377268257,101.64645546999571,100.99859542046735,96.8905393989126
100.67772475675466,100.91083943432643,101.02521704097235,97.61731491503004
101.10475358398713,101.37319446120172,101.2973766124584,97.32004772686551
101.34646770363767,101.00244495610741,101.43604197209794,97.49477593591531
