replica_0,replica_1,replica_2,replica_3
40.38737158542572,39.61622075073365,39.90825397678293,39.526141369830675
39.80392985614747,39.78449680819155,40.139825226301035,39.681768163328975
39.61739901590009,40.66886363017364,39.84578915327775,39.31578655628259
40.24448691987187,40.03143219574706,40.02991897200206,39.96020066502983
39.535316366617316,39.52050671740059,39.99178595333977,39.4186666275719
39.39839701080511,39.74829352252696,39.699639253477606,39.54401219111047
39.494009477631266,39.67675642133725,40.14800925192383,38.61166229494622
38.80308673229628,39.731883273352686,39.18905187450248,39.03449874931439
39.26047374031417,40.208443393201414,39.680190350644686,39.17641950743092
39.549794217256796,40.433025209864724,38.67623137319797,40.047649905302734
39.4288895754997,39.90295719055805,39.64818956278858,40.172891831229464
39.63172866232933,40.038519821074715,40.44970399511762,39.2935366032938
39.65896769117542,40.13136959245869,40.62500817568297,40.176608027594696
39.60866309034609,39.675419154333014,39.90472462552607,39.61401410267641
39.1536380132891,39.85189701187694,39.6957415542322,39.6103289857444
39.49276906841439,39.87704507064507,40.253926994616,39.491389007745276
39.93022805639176,40.21421448674903,40.522528000015335,39.71092420572012
39.16527618771355,40.31227093408903,40.21085030315041,39.065256446174025
40.30293723288655,39.72063001044362,40.06731617188357,39.82272041838346
39.73241755018634,39.76023974826256,40.50853968600459,39.46956042634349
39.25662594938051,39.72047503241541,40.59008457692795,40.057834276571384
40.11056857935251,40.35221455752861,39.62406101921068,40.0547245301857
39.14321419101543,40.09011390080136,39.78659416545562,40.31072423985992
39.278693837352264,39.85870214497151,40.40138935999288,39.58612757626661
39.10715370305923,40.539586127697774,40.155529917525556,39.78520661117453
39.30855257079451,39.672418190211545,39.73270071447792,39.61980365716188
39.1557041093313,39.46937776274213,40.760213348301704,39.667469662571634
39.08540000345319,40.24472479426486,39.93917658788114,39.650828129178336
39.53644836272709,39.537623249465234,40.54695197344743,39.627364897264975
39.66665109967646,39.86657719864506,40.60341472157397,39.49904595607731
39.64577030207463,40.33932748445354,40.03739436525297,39.26985713903096
39.12986050507533,39.69551698569639,39.89810173240868,39.38160664206663
39.486045590858524,39.858190594618854,40.82995730560931,38.312724966201856
39.8784352875274,39.94413958989056,40.02241586513124,38.798623129443634
39.689720611816945,39.80914160452014,40.37340249932407,39.72543942261159
38.969544707154306,39.362591846978496,39.92961617548149,40.29650079170097
38.927691512763246,39.83696175913045,39.906694280455,39.33104865532659
39.22283491443065,39.83475998716197,39.868308684114716,39.97015902346594
38.976245094793185,40.08938738285412,40.26422124189704,39.238570028066874
39.14848319150626,40.79922939860455,40.33623576739571,39.87458945482501
39.19825508088566,40.0882312952359,40.59363788655857,39.40252372579775
39.48203360297753,40.43414151857606,40.11153330858537,39.83707371092775
39.025951932835866,40.0133553528892,39.926849312158296,39.238764388968065
39.553355336278145,40.1507846196895,40.002215913101374,40.28865341047306
39.27103330370349,40.654953652869125,40.145588619764794,38.79863403009951
40.2307675221365,39.894779293252306,39.76732489678961,39.23985495460725
39.66112409351865,40.111427295327,40.124311501513105,39.77415810446304
40.09449398881064,40.33779747838227,39.92087340679601,40.03010480905972
39.31236914923273,40.03100212646944,38.76085321627153,40.002550611983054
39.13844777529151,40.48314443946683,39.95715904611129,39.441744432223054
39.42883580461834,40.12291777751583,40.00450563191589,39.16243721673863
40.45145683211123,40.268696550234004,40.56132321896599,39.63883833040279
39.25076461105954,40.47608464885589,40.27638339543117,39.587751391664334
39.72256986514838,39.705092288443716,40.08265198740068,39.908828869109726
39.21662905077028,39.94522999849993,40.76155761905802,39.8273275913017
39.297198031076604,40.35870164132514,39.89616367090681,39.7250974360144
39.11943677755014,40.04945448449594,39.230978523505875,39.56091646246806
39.395475271492856,41.15456393612145,41.02602390025014,39.64764363419412
39.67308687063966,39.82528001373896,40.357298816776364,39.42494262972183
39.80623440460298,39.86611368267287,40.55766252299882,39.74336356320149
39.753105482769016,39.75340988566641,40.98860728226916,39.96995168948314
39.69823312446079,40.18226647352172,41.013889609077836,40.10640199975283
40.00954156717833,39.98734868212298,40.42832274245423,41.13258207328209
39.64378448932048,40.31299939418714,39.729949141088206,40.208813694825
39.79839741887102,40.34460299853078,40.080233379629234,40.11479840292336
39.63488210287534,40.28027126050152,40.66780505872658,39.497494262505576
39.46909839351327,39.723761527328854,40.17485054580547,40.052553956834515
40.05562669571311,40.19709492045665,40.12735317769412,40.04178986418191
39.73160544703028,39.91519480832009,40.41264808985832,39.61175914506978
39.93149435904465,40.526827250100936,40.520514896224505,40.16504029527397
39.865730079851986,39.93451632439147,40.2386771363162,39.76072565115824
39.96341223528714,39.94470341402144,40.08473104448214,39.73910618892407
39.95974337099758,40.09450459386794,40.684875677607124,40.270656679303784
39.84993043051877,40.28321864639668,40.202280100458644,39.76144648698967
39.2880034762224,40.57698707130496,39.788493982024704,40.284311985997505
39.28097017710141,39.73330977913544,40.723344094688514,39.863748082949556
40.000127976998726,40.22893268791123,40.06888127457692,39.74177176641285
40.043345180123005,41.08523247090888,39.87212305876232,40.27737123847638
40.37323906367244,40.04133865390995,40.3788430119808,39.353334694069396
39.92855733702781,39.96038145449231,39.198860278141765,40.289693815872575
40.03169235924704,40.760987485345616,39.94976689609596,39.3309893841736
39.83410956538256,40.170202439844694,39.93273402631328,39.622347409992244
39.79398488053061,40.450862032614026,40.2212964933461,39.96336969933653
39.902147981705546,39.65641519761255,39.43695451282016,39.814278114139086
39.908339146451716,40.54966266227577,40.06642483644705,39.1976822976912
39.53809534185211,39.866928828456444,40.09814729311311,40.30086752691722
39.36341569369001,40.74498444205539,40.28405317836407,39.49393430224263
39.90830188474024,40.64520803708452,40.6588849040808,39.88754260647316
39.80896557726569,40.86038948756381,40.642607481903546,39.48859654370777
39.80576496856863,40.976797177590896,39.14922426600403,39.20003822889663
39.874695991748155,40.62828623546425,40.23699592258399,39.94921908715041
39.419236718854755,40.23993536505623,39.11370435736722,39.30728030897784
39.512815674291446,41.20071261979162,39.603911485119696,40.0840044454368
39.95740365895451,41.176271611097036,39.629351397137384,40.01477349412094
39.8130567096841,40.300022723635855,39.50847314381741,39.76249301442704
40.00794266174946,40.72299860950823,39.970217502119766,39.67294778588561
40.01537897988792,40.966026084963495,39.78803504450188,40.67805442748119
39.52729504915826,40.006115276162575,40.382986250763786,40.31734353464684
39.44901170808659,40.796244937717816,40.048456666711445,40.544540595188664
39.443201202301594,39.897686440116345,40.400145840647326,39.97502845656838
39.84980784959944,41.36924572703832,40.3610431080623,39.95909996155314
39.22846754855253,40.73741270827568,40.31170610606473,40.05865148036817
39.69848441292492,40.262810403889894,39.88710059531821,40.25958170264493
39.83137982991268,39.84589042430947,40.01101293816401,40.1519233218068
39.57176269255963,41.179217817228626,39.62421631198712,40.00268874100109
39.237328258809356,40.33523329135925,40.25466690043381,40.11102444282164
40.056316575598615,40.53118392909473,39.91075577272207,39.72720275201695
40.12820629636706,40.50512742394274,40.47434847861895,39.874014151342294
39.40614439154244,40.42964980041507,40.6145064224936,40.3353388161253
39.76158531337954,40.877612878757034,39.59277789975767,39.811141868649806
39.80331635806567,41.387271105474255,39.23162109543711,39.965693170451004
40.02027569876218,40.86660103666366,39.705669632024126,39.128545490389904
39.60653108737577,40.63174762930848,40.03965586772093,39.80710391597508
39.66738406188339,40.705412310540986,39.36734088266526,39.64768645234996
39.555736416960904,40.47344354120494,39.65147035438852,40.74957296492851
40.05551525265086,40.69430965960416,39.50770014228241,40.29388689905267
39.88697278410329,40.27088914219101,39.83780405669432,40.02757736358985
39.76588873096554,40.00019173211495,39.21472769881988,39.535337826511174
40.4252314000687,40.64328909232419,39.97045141602302,39.6234987480091
39.91155951348543,40.794415494364706,40.55227865005992,40.536065682023505
39.44173368098499,40.421270825235645,39.56884094232666,40.15539752155934
39.87347612979089,40.40684782406628,40.30982153891485,39.936766713631265
40.213193619248756,40.86828689426415,40.59044674285581,39.67544590004185
39.56536677345412,40.745094320449596,39.933388430018404,39.961168412456274
40.534589121309125,40.119557836409484,39.38477143909452,39.5809395686239
39.93901699730305,40.6644667412618,40.19088255523287,39.55575786759371
39.337255547323736,40.94870827941981,40.12300786735532,39.09680612321532
40.07666889438165,40.49868606519214,40.23768850511354,39.951585789686966
39.21212401758553,41.01021023296225,40.57444065735226,39.67511960136583
40.17835485887706,40.62185578719351,40.42700618104751,39.94785219678553
40.37310726032819,40.16095254475327,40.61079722507057,40.008776648954445
39.6556392551902,40.576682558654994,40.171144802663065,39.64489783931587
39.81285402819385,40.89696378976395,39.274103062293385,39.657999151067656
39.83237150965842,41.39936707711956,39.962173360291416,40.40780668034643
40.63892662238488,40.96757834946555,40.26148407307667,39.99386893816987
39.55999953918591,40.940547439208345,40.150906435616,39.7509265421015
39.552915574036106,40.19432220859143,40.55238370689472,39.83551169311057
40.00790016519889,40.26227142123883,40.60243869990219,39.6288695045395
39.84500562804606,40.20775568267478,40.35933448127607,39.50174653300384
39.91440177337063,40.34784188083179,40.14672214751153,40.33216769699492
40.171033625982446,40.66235462756027,39.410797587155955,39.53920581331944
40.02919154576029,40.51153113456669,39.636166976120975,39.16294013275543
40.12673320001063,40.77996051151476,40.29117252631836,39.766556099647
39.51913283362296,40.57263446095024,39.186706199029686,39.33844079798246
40.20749646617301,41.02662221297411,39.663082428693315,39.297801950458954
39.865330490309965,40.716983638750044,39.90646005546176,40.22314748201374
40.197147833261056,40.205126422395075,39.99659474880004,40.63471584265786
40.109211564936125,40.67292476984418,40.3236136143299,39.643484736783584
39.44782923951396,40.50817691443574,40.25879431083665,40.12386106279568
39.14898625795976,41.20339817439012,39.987550626717585,39.37917907689847
40.27361521479219,40.92779279144589,39.41453594872572,39.99828966811649
40.14008480567988,41.01821395987549,40.16026415898466,39.627166778161374
39.46463900686373,40.34316283994066,40.498964770098745,40.19348613072121
39.90125357707218,40.725694376611564,40.36287823301995,39.99981982607847
39.89016263702084,40.81392432726855,39.334340780957575,40.1290752961678
39.67938270422604,41.517293121106555,40.342419005076955,39.90056679075256
39.44828610588739,40.738103474369915,38.90455388377354,39.74767396736466
39.65849680121418,40.67641970185669,39.91096868549496,40.26346034559535
40.4429078672071,40.93697730174662,40.01511872816761,40.2277429167812
40.11861976693546,41.219140513385156,40.041190019012134,40.041105084578795
40.37493665887254,40.96898993050462,39.57980327622265,40.32336029344935
40.92779800447583,41.149960741656955,39.4391586888364,40.06248260165957
