replica_0,replica_1,replica_2,replica_3
40.151992172702684,39.459249571001386,40.103332495351346,39.82883122519871
40.956549970365764,40.93174411122137,40.50782991302802,39.85258449685237
40.287438695766994,40.4534569896862,40.82192840521385,39.95099545458615
41.58550834569591,39.071645032922305,40.561391493339414,39.96614509113122
40.99315248857337,39.23628622700299,39.65896234017936,39.968851209513616
40.693649706306076,39.618089894133824,40.13410882889986,39.42518999571006
40.87711713748915,39.47932652692045,40.20651248886391,39.62581204968859
41.27946721695927,39.28146642606336,40.35994621874393,39.68957088062144
40.941923306936495,39.842543036580594,40.21745149946616,39.40513838011569
40.84005296205856,40.116907875660125,40.15582648317412,39.89781954701235
40.74852135710846,38.77003818648575,41.321968908642354,40.34670249404364
40.96135858178954,40.16818000372186,40.35527361530766,39.92099580591783
41.1934017909505,39.38492752051281,40.833446363253,40.19089313915654
40.5160573902104,39.61714194236036,41.20751436319057,40.2386771363162
40.18964422018615,39.21795238930589,40.96321834257287,39.3756424661366
41.38940438007253,40.13975106050807,40.604495669176686,39.81226731376798
40.7260084369833,39.57931015971774,40.523300631453644,40.00897319160393
40.821332846080644,39.2630045833001,40.664917453543225,39.85134808266914
40.71822438468143,39.81553682142039,40.64492491879512,40.31730130914725
41.13369826826057,40.509465004208494,40.46582982881001,40.29427239105197
41.13274820620481,39.88640828048999,40.77604935918234,40.026085258889005
41.1657821261633,39.642248237561745,40.03454875581019,40.73050974927169
40.743665882245985,39.549332968380895,39.60659001336924,40.55114402189868
40.80660876334108,38.452198140050825,39.34278286986097,40.40715339569645
41.06310052405302,39.248880839151944,40.51613624113001,39.91025010109546
40.63558110080372,38.964353141178826,39.92805185313965,41.107126068158095
41.35495103901235,39.23597847223778,40.305091323034404,40.91874736050292
40.76811106885732,39.851406706477285,40.672044448005565,40.90742130522183
40.704836291113594,39.698425600850186,40.58646277068467,40.99732767331103
40.7372033833078,39.29724116843328,40.636016346115056,40.980312382595365
40.401726580112445,39.58620260526715,39.71270945271624,40.917110143916126
40.298803012986966,40.229736427878734,40.10300379764145,41.14825843855184
40.692518337228876,40.357720723146194,40.61048242880488,41.43391915762451
40.94676981034748,40.25976137415294,40.15640901754432,41.19151946887772
40.76043826774751,40.44385548631614,40.71419839072451,41.68351331750638
40.679631467119115,39.48808099382456,40.13779622106076,41.871736908025504
40.36210305936208,39.59989340895211,40.49869132378997,41.40442256208288
40.87200810454945,39.74246618094818,39.97430551517387,41.73005441278665
41.21904204192482,39.80750399257593,41.14699724374398,41.661416208632836
41.56259651952661,40.02027038805724,39.879037169669125,42.174225992899075
40.69430965960416,40.02049874783999,39.73971517167655,40.82927826880289
41.324891069243925,39.49494915989155,40.439985925860995,41.85201408169842
41.182786229366506,39.474680091959165,40.44596124073212,41.53088272103484
40.629508240214804,39.514608394957584,40.047490674480365,41.36105494256639
40.67273613077527,39.13958937893359,40.28434895840397,41.39325231094858
41.11625162992757,39.97929146325057,40.230915574895754,41.30514637929398
41.318379332469746,39.80297492963171,40.39659952868068,41.20003861633731
41.28995885704677,39.995526759542905,39.715633050907975,41.52029674636273
41.33814468957887,39.39957534052177,40.04806921061636,41.31220818068355
42.029217273202285,39.83097995322573,40.788701968329065,40.94642066944407
41.37192746782449,39.92511994150715,39.99002703615734,40.90565333142896
41.84099793388448,39.499384207769644,40.54633206618241,40.93176496167957
41.69932777858425,39.70565359479705,40.53120494952576,41.227530608908936
41.049836405828714,39.973125396284345,40.67348020290562,41.16907135034779
40.686478691462966,39.20601938305362,41.17795740164783,41.74946522863635
40.67975720896949,39.69182749364648,39.88238200510677,41.1905601315481
41.021747055829735,40.31600285713255,39.5973752409368,41.45266950850727
41.17813375799844,40.20392019486356,40.145525056673975,40.94010965512572
40.342318771140945,40.022421175599355,40.35863835687768,41.45580592787718
41.275067012602996,40.020987327920906,40.35724080436461,41.01865626100661
40.43374133536931,39.965384798604425,40.12678618986728,41.41047918286048
41.11185266264111,40.30305866697859,39.674119294742326,41.293716060912836
40.96627090842088,39.390782890609714,40.73091798751402,41.23953549062055
40.964796740451945,40.29424070689343,40.3445185948074,41.82835613967218
40.88459447682222,39.86699276087181,40.966208400418644,40.75190630328255
40.368573008135265,40.78992523073236,40.58600083994909,41.66161143654785
40.61275940965454,40.80585101810781,40.35903915698918,41.541332595106866
40.44336588540565,39.80864019184458,39.918936266041726,41.48365891647116
40.84911797481651,41.24219306740926,40.83266291363124,42.284970888833136
40.63508292373086,39.8273755803485,40.970974410286324,41.88804064547041
40.68290588979641,40.67483731959364,40.337966308999945,41.231701814605685
41.15638537650015,40.92323639408204,40.53393752876455,41.38581960077064
40.57315952489916,40.531840813301514,40.767473021766406,42.13554815100004
40.986160092142455,39.89896425105057,41.13074938287489,41.281377303499184
41.22264908093011,40.154105317888984,40.44503998434656,40.70068875250282
41.42890791168366,39.8507032160366,40.45054094314977,41.22812133487716
40.763084917306976,40.16900063590448,40.88664493888682,40.94726485667892
41.030883032466846,40.912589268774106,40.51210416799816,41.5408691174554
40.52856155957243,40.09681644070719,40.56068248559918,41.079115720063676
40.628102669894574,40.74302751920756,40.82229409586734,41.428236955374786
40.29079757185826,39.93652199556774,40.33505917499487,41.178304926804124
40.85371772992884,40.394702435700886,40.370065140042506,41.63197961294735
41.06834592350258,40.71480571385674,40.62380703985187,40.77445448228222
40.60892415758325,40.67653497274967,40.99444881157992,42.02799304495177
41.080809984340476,41.742838474228414,39.697040822803785,41.73300446998371
40.52394710961744,40.059309478545906,40.705234268891274,41.47212455293068
40.08038189412894,41.269454899245304,40.43112426694846,42.02885510870104
40.432498640291875,41.013775120564326,40.479662017381536,41.97281652343499
41.1364808599027,40.129536283617234,39.572475679470905,40.62433155692554
40.256685728906184,40.34431286011839,40.30539753398078,40.77414072994728
41.384998268234405,41.07167794751752,40.50921790389993,41.20312340417092
40.8825700189097,41.46267648319266,39.76041595537952,40.95328839398088
41.31966209223281,41.5283793760553,40.5038181878328,40.903118604284174
40.937743469647344,40.8567561534765,39.953835378515016,40.452541138223545
41.09872617065194,41.30124514998883,39.92460377879604,41.57070329920014
40.598817804888164,39.78992946740933,40.266974107327336,40.84184416464322
40.58754409154432,39.71948636760052,39.22955295426462,40.55017746608507
40.962478614119156,40.48115601735045,40.69853629376022,40.96283806100942
41.117176039021835,41.372821349750254,39.80123574064887,40.1919091850547
41.03984569253661,41.31382734062105,40.47911490738329,40.635234999372535
40.68236104096149,40.63569646740607,40.8877197019408,40.29397667143533
40.38711332544884,40.519805296833496,40.49686655641461,40.34498808866121
40.042118979595664,41.27586425465402,39.63625798665663,40.02399304840101
