replica_0,replica_1,replica_2,replica_3
28.702059784061355,29.74523052797216,29.33106354473116,28.91313713691435
28.216222913740847,29.883238455609984,29.043445274604945,28.77384146795891
28.19910657022573,30.21458700711347,29.257554275773707,28.87537419344986
28.584043966240912,30.559480386089884,28.767625832033808,28.388732956622622
28.98140311890699,29.92042312885057,28.992178178309608,28.54269545344271
28.736898574222874,30.393696963725574,28.557622667706443,28.590239022202947
28.041845857610763,29.952511534733954,28.596011879266175,28.968107193026437
28.236534849025524,29.651870373415836,28.42725934614604,28.692977719553806
27.307573478185322,29.92407220000374,28.71902204987907,29.141272504853774
28.16750044992469,30.41849411810567,28.806758192504294,29.21743433786794
27.706428516315174,30.305100961971668,29.08702979951286,29.241821327471836
28.068058944898603,29.713972443712063,27.662479372664045,29.330317570476375
28.155973580400858,29.634539332598514,28.043226055029557,29.916492908243477
27.878249597819313,30.276460648531394,28.71991753923137,29.24644905490749
28.214973288064172,30.270235077417265,28.354660318851376,28.83034318950365
27.423340562607134,29.45787901002814,29.524718365260554,28.700381542649055
28.34696524467911,29.540681147518523,29.23607418669396,28.893876108142553
28.509299489515502,28.78344632594805,28.58444368436831,29.759351952346776
28.451440397150588,28.67531101104786,29.091785339334926,29.92061483494585
29.040321769379165,29.318874808398373,28.637403909541767,29.357934979811883
28.29593510620401,29.312004407250722,28.783566900069534,28.275950693086326
28.210689503529984,29.843918713706927,29.761918204647234,28.683501689806775
28.581524196649813,29.987390848715016,28.493568809256193,28.668342623351887
28.06726054041294,29.509870919093167,28.345648979412584,28.681473788879206
28.932513515715943,29.6312999608667,28.08729418679983,29.353002796343635
29.111502373593154,30.616324844668007,27.795929105395167,28.9464029804757
29.09746717387535,30.052000128448363,28.40212607476845,28.990754868023753
28.959679794796376,29.764043982613533,28.1578986446144,28.576134204864356
28.41160188830402,29.357217491564775,28.583537173399858,28.81597749994911
28.56355869726806,29.08691037505296,28.416015766808954,28.87264429718147
28.904405416377728,29.229081142282425,28.464698990131424,29.457615125410456
28.891536571080415,28.920602401470777,28.46783722314221,29.38966264159285
28.920051571726454,28.304651258817096,28.591659144106597,29.17735517295248
29.262242614348402,28.429511876953658,28.392891547275784,29.946245490159985
29.093063664801605,29.12885704076109,28.974868649094194,29.28668634471474
29.309304670441815,29.51903527172475,28.782609386963472,29.224318005827044
28.806396735037072,29.571330687635456,27.906676261269755,29.9956506647366
29.169697668894926,29.703615360969025,29.147162901392402,28.667758888249516
28.99410870514562,29.39556331560025,28.19245687516383,28.90198893206052
29.23990572830182,29.567898158287505,29.265253689793752,29.33659158162525
29.265044111319593,29.625200227134748,29.44061086343931,29.124170175601492
29.465412702664704,29.357544891095817,28.392963366043126,29.55384592225428
28.733659386668432,29.875992560256652,28.680086202120766,29.160370272066377
28.778232826599186,29.7282933031784,29.13607543179262,28.511302826870036
28.168173259544183,30.060986974423912,29.191810458843864,29.15913669356101
28.249900338281012,30.231236224999854,28.882070634348256,29.352605680939824
28.314135381226816,29.4604552441665,29.159599291078695,28.522090012931653
28.424023736971122,28.89419415872773,28.77323840639371,28.784233595698083
27.941767690989405,29.149385542641568,29.050007857547346,28.033025648499727
28.442263569121987,29.3845682674833,28.47687041210861,29.219323296392584
28.51477974201991,29.07700361164706,29.192097537449197,28.1616036912664
28.833997320755852,28.49227307109128,29.19186647438366,28.233957788646187
28.117454129239825,29.263989212226978,28.669688020150765,29.024924878927216
28.28207062903128,28.905507611081795,29.37668849818063,28.43350003347538
27.586440140258784,29.186586578934904,28.624247114263074,28.73383698235953
27.73346145668324,29.615153555791878,28.917798719543804,29.019863669483758
27.584094912935768,29.41923866485033,29.385354746587602,28.631367865514022
28.008266032759714,29.30115525321857,29.046434829104708,28.129669147868988
28.259639345201315,29.832538561871644,28.79087850274421,28.357903183017505
28.641272921490827,29.49509990810796,29.094995103305354,28.929421434144004
28.883272590744813,29.171827661930553,27.93483575320215,29.08780955998739
28.508970357473803,29.695143956213673,28.398349299037164,29.413105883380975
28.49846492355145,29.084943319565,27.86979822124855,30.17129000499005
